application_id,candidate_id,requisition_id,client_account_id,recruiter_id,job_title,job_family,location_city,location_state,work_arrangement,contract_type,years_experience,application_source,pay_rate_prior,pay_rate_offered,notice_period_days,application_date,interview_date,offer_date,offer_response_date,expected_start_date,actual_start_date,offer_extended,offer_accepted,final_disposition,disposition_date,research_split,req_requisition_open_date,client_client_name,client_primary_job_families_general,client_hiring_speed_tier,client_pay_band_tier,client_preferred_work_arrangement,recruiter_recruiter_first_name,recruiter_team,recruiter_tenure_months,recruiter_typical_followup_speed_tier,recruiter_typical_communication_frequency_tier,days_application_to_interview,days_interview_to_offer,days_offer_to_response,days_acceptance_to_expected_start,days_expected_to_actual_start,pay_change_absolute,pay_change_percentage,total_communications,total_stage_events
APP-00782,CAND-00222,REQ-00125,CLI-010,REC-006,Customer Service Representative,Administrative/Professional,Columbus,OH,hybrid,Contract-to-Hire,5.8,job_board,17.62,19.59,4,2024-10-05,2024-10-19,2024-10-30,2024-10-31,2024-11-30,2024-11-30,True,True,joined_on_time,2024-11-30,hypothesis_generation,2024-10-04,Client_Kappa_CorpServices,Administrative/Professional,fast,below_market,hybrid,Carlos,Team_Commercial,8,fast,medium,14,11,1,30,0.0,1.9699999999999989,11.180476730987507,6,8
APP-00783,CAND-00760,REQ-00212,CLI-011,REC-012,HR Coordinator,Administrative/Professional,Chicago,IL,onsite,Direct Hire,0.9,job_board,,18.08,14,2025-03-15,2025-03-27,2025-04-09,2025-04-09,2025-05-08,2025-05-08,True,True,joined_on_time,2025-05-08,hypothesis_generation,2025-03-08,Client_Lambda_Distribution,Light Industrial;Administrative/Professional,fast,below_market,onsite,Sofia,Team_Commercial,70,slow,high,12,13,0,29,0.0,,,8,7
APP-00784,CAND-00761,REQ-00148,CLI-004,REC-001,Data Analyst,IT/Technology,Philadelphia,PA,remote,1099,6.5,recruiter_sourced,49.26,52.77,10,2024-02-01,2024-02-09,2024-02-24,2024-02-25,2024-03-26,,True,False,declined_offer,2024-02-25,discovery,2024-01-21,Client_Delta_SoftwareCo,IT/Technology,medium,above_market,remote,Maria,Team_Technical,14,slow,high,8,15,1,30,,3.510000000000005,7.125456760048731,8,4
APP-00785,CAND-00762,REQ-00112,CLI-001,REC-009,Forklift Operator,Light Industrial,Pittsburgh,PA,onsite,Contract-to-Hire,2.9,career_site,15.35,15.73,5,2025-07-13,2025-07-24,2025-07-28,2025-08-03,2025-08-07,2025-08-07,True,True,joined_on_time,2025-08-07,held_out_test,2025-06-26,Client_Alpha_Logistics,Light Industrial,fast,market,onsite,Brandon,Team_Commercial,22,slow,low,11,4,6,4,0.0,0.3800000000000008,2.475570032573295,2,7
APP-00786,CAND-00763,REQ-00054,CLI-005,REC-009,Material Handler,Light Industrial,Chicago,IL,onsite,W2 Contract,0.2,referral,14.22,16.57,17,2024-07-04,2024-07-22,2024-07-26,2024-07-26,2024-08-23,2024-08-23,True,True,joined_on_time,2024-08-23,hypothesis_generation,2024-06-06,Client_Epsilon_Manufacturing,Engineering;Light Industrial,slow,below_market,onsite,Brandon,Team_Commercial,22,slow,low,18,4,0,28,0.0,2.3499999999999996,16.52601969057665,7,8
APP-00787,CAND-00764,REQ-00013,CLI-007,REC-006,Pharmacy Technician,Healthcare,Houston,TX,onsite,1099,2.0,recruiter_sourced,26.88,29.85,1,2024-11-28,2024-12-13,2024-12-26,2024-12-28,2025-01-20,2025-01-20,True,True,joined_on_time,2025-01-20,discovery,2024-11-23,Client_Eta_RegionalClinics,Healthcare,medium,below_market,onsite,Carlos,Team_Commercial,8,fast,medium,15,13,2,23,0.0,2.9700000000000024,11.049107142857153,9,7
APP-00788,CAND-00765,REQ-00001,CLI-004,REC-013,Software Engineer,IT/Technology,Atlanta,GA,remote,W2 Contract,11.9,job_board,,58.65,19,2024-05-10,2024-05-20,2024-06-03,2024-06-06,2024-06-30,2024-06-30,True,True,joined_on_time,2024-06-30,discovery,2024-04-19,Client_Delta_SoftwareCo,IT/Technology,medium,above_market,remote,Kevin,Team_Technical,14,fast,medium,10,14,3,24,0.0,,,1,7
APP-00789,CAND-00766,REQ-00134,CLI-010,REC-015,Administrative Assistant,Administrative/Professional,Raleigh,NC,hybrid,W2 Contract,7.3,recruiter_sourced,14.46,15.63,17,2025-03-08,2025-03-24,2025-04-11,2025-04-15,2025-05-15,2025-05-15,True,True,joined_on_time,2025-05-15,discovery,2025-02-22,Client_Kappa_CorpServices,Administrative/Professional,fast,below_market,hybrid,Omar,Team_Commercial,4,slow,medium,16,18,4,30,0.0,1.17,8.091286307053942,7,9
APP-00790,CAND-00018,REQ-00030,CLI-006,REC-009,Administrative Assistant,Administrative/Professional,Indianapolis,IN,hybrid,Direct Hire,4.8,recruiter_sourced,,21.81,2,2024-09-04,2024-09-10,2024-09-13,2024-09-15,2024-10-04,,True,True,withdrew_post_acceptance,2024-09-20,discovery,2024-08-12,Client_Zeta_InsuranceGroup,Finance/Accounting;Administrative/Professional,slow,market,hybrid,Brandon,Team_Commercial,22,slow,low,6,3,2,19,,,,5,6
APP-00791,CAND-00767,REQ-00190,CLI-010,REC-015,HR Coordinator,Administrative/Professional,Indianapolis,IN,hybrid,Contract-to-Hire,3.3,job_board,18.21,22.14,13,2025-04-16,2025-04-20,2025-04-26,2025-04-26,2025-05-28,,True,True,withdrew_post_acceptance,2025-05-06,hypothesis_generation,2025-03-21,Client_Kappa_CorpServices,Administrative/Professional,fast,below_market,hybrid,Omar,Team_Commercial,4,slow,medium,4,6,0,32,,3.9299999999999997,21.58154859967051,8,6
APP-00792,CAND-00768,REQ-00035,CLI-005,REC-018,Forklift Operator,Light Industrial,Chicago,IL,onsite,Contract-to-Hire,2.0,job_board,14.27,15.87,6,2024-04-15,2024-05-06,2024-05-10,2024-05-13,2024-06-08,,True,True,withdrew_post_acceptance,2024-05-19,hypothesis_generation,2024-03-23,Client_Epsilon_Manufacturing,Engineering;Light Industrial,slow,below_market,onsite,Linh,Team_Commercial,40,slow,high,21,4,3,26,,1.5999999999999996,11.212333566923615,13,6
APP-00793,CAND-00769,REQ-00033,CLI-009,REC-004,Quality Engineer,Engineering,Austin,TX,onsite,1099,4.4,job_board,37.95,40.45,8,2024-04-19,2024-05-05,2024-05-11,2024-05-17,2024-05-26,2024-05-26,True,True,joined_on_time,2024-05-26,held_out_test,2024-04-15,Client_Iota_Industrial,Engineering,medium,market,onsite,David,Team_Technical,30,fast,high,16,6,6,9,0.0,2.5,6.587615283267456,13,8
APP-00794,CAND-00770,REQ-00127,CLI-004,REC-010,Data Analyst,IT/Technology,Philadelphia,PA,remote,Direct Hire,4.9,recruiter_sourced,42.23,53.21,0,2024-10-31,2024-11-03,2024-11-14,2024-11-14,2024-11-28,,True,True,withdrew_post_acceptance,2024-11-15,discovery,2024-10-10,Client_Delta_SoftwareCo,IT/Technology,medium,above_market,remote,Nia,Team_Technical,22,medium,low,3,11,0,14,,10.980000000000004,26.00047359696899,5,6
APP-00795,CAND-00771,REQ-00054,CLI-005,REC-001,Material Handler,Light Industrial,Chicago,IL,onsite,W2 Contract,10.2,recruiter_sourced,16.2,17.29,6,2024-06-17,2024-07-03,2024-07-19,2024-07-23,2024-08-20,,True,True,rejected_by_client,2024-08-19,held_out_test,2024-06-06,Client_Epsilon_Manufacturing,Engineering;Light Industrial,slow,below_market,onsite,Maria,Team_Technical,14,slow,high,16,16,4,28,,1.0899999999999999,6.728395061728394,10,7
APP-00796,CAND-00772,REQ-00036,CLI-009,REC-016,Project Engineer,Engineering,Nashville,TN,onsite,Direct Hire,4.3,staffing_event,35.92,42.41,6,2024-02-09,2024-02-16,2024-02-24,2024-02-27,2024-03-24,2024-03-23,True,True,joined_on_time,2024-03-23,discovery,2024-01-21,Client_Iota_Industrial,Engineering,medium,market,onsite,Jessica,Team_Technical,30,fast,medium,7,8,3,26,-1.0,6.489999999999995,18.067928730512232,7,6
APP-00797,CAND-00773,REQ-00132,CLI-006,REC-018,Office Coordinator,Administrative/Professional,Chicago,IL,hybrid,Direct Hire,9.0,career_site,25.74,27.82,8,2024-07-26,2024-08-12,2024-08-29,2024-08-31,2024-09-28,2024-09-28,True,True,joined_on_time,2024-09-28,discovery,2024-06-18,Client_Zeta_InsuranceGroup,Finance/Accounting;Administrative/Professional,slow,market,hybrid,Linh,Team_Commercial,40,slow,high,17,17,2,28,0.0,2.080000000000002,8.080808080808088,15,8
APP-00798,CAND-00774,REQ-00030,CLI-006,REC-017,Administrative Assistant,Administrative/Professional,Indianapolis,IN,hybrid,Direct Hire,4.0,referral,23.71,26.76,9,2024-09-04,2024-09-10,2024-09-15,2024-09-15,2024-10-06,,True,True,rejected_by_client,2024-10-05,discovery,2024-08-12,Client_Zeta_InsuranceGroup,Finance/Accounting;Administrative/Professional,slow,market,hybrid,Marcus,Team_Healthcare,22,fast,high,6,5,0,21,,3.0500000000000007,12.86377056094475,10,6
APP-00799,CAND-00775,REQ-00159,CLI-006,REC-003,Customer Service Representative,Administrative/Professional,Charlotte,NC,hybrid,W2 Contract,8.6,recruiter_sourced,21.61,25.15,12,2025-05-24,2025-05-27,2025-06-07,2025-06-08,2025-07-04,2025-07-04,True,True,joined_on_time,2025-07-04,discovery,2025-05-14,Client_Zeta_InsuranceGroup,Finance/Accounting;Administrative/Professional,slow,market,hybrid,Priya,Team_Commercial,4,slow,medium,3,11,1,26,0.0,3.539999999999999,16.38130495141138,4,7
APP-00800,CAND-00776,REQ-00194,CLI-010,REC-006,Executive Assistant,Administrative/Professional,Milwaukee,WI,onsite,W2 Contract,6.9,recruiter_sourced,16.36,18.31,8,2024-05-08,2024-05-26,2024-05-29,2024-05-29,2024-06-18,,True,False,declined_offer,2024-05-29,held_out_test,2024-04-02,Client_Kappa_CorpServices,Administrative/Professional,fast,below_market,hybrid,Carlos,Team_Commercial,8,fast,medium,18,3,0,20,,1.9499999999999993,11.91931540342298,8,4
APP-00801,CAND-00777,REQ-00166,CLI-003,REC-003,Accounts Payable Clerk,Finance/Accounting,Nashville,TN,hybrid,Contract-to-Hire,12.0,staffing_event,30.8,35.27,4,2024-10-29,2024-11-11,2024-11-25,2024-11-30,2024-12-16,,True,True,accepted_no_show,2024-12-16,hypothesis_generation,2024-10-11,Client_Gamma_FinServ,Finance/Accounting,medium,above_market,hybrid,Priya,Team_Commercial,4,slow,medium,13,14,5,16,,4.470000000000002,14.512987012987018,2,7
APP-00802,CAND-00778,REQ-00145,CLI-010,REC-001,Office Coordinator,Administrative/Professional,Orlando,FL,onsite,Contract-to-Hire,3.8,recruiter_sourced,,17.09,4,2024-09-07,2024-09-26,2024-10-01,2024-10-05,2024-11-05,2024-11-05,True,True,joined_on_time,2024-11-05,discovery,2024-09-01,Client_Kappa_CorpServices,Administrative/Professional,fast,below_market,hybrid,Maria,Team_Technical,14,slow,high,19,5,4,31,0.0,,,9,8
APP-00803,CAND-00779,REQ-00096,CLI-003,REC-012,Accounts Payable Clerk,Finance/Accounting,Kansas City,MO,hybrid,Direct Hire,4.8,job_board,37.5,44.46,9,2024-05-04,2024-05-21,2024-05-25,2024-05-30,2024-06-06,2024-06-06,True,True,joined_on_time,2024-06-06,discovery,2024-05-02,Client_Gamma_FinServ,Finance/Accounting,medium,above_market,hybrid,Sofia,Team_Commercial,70,slow,high,17,4,5,7,0.0,6.960000000000001,18.560000000000002,11,7
APP-00804,CAND-00780,REQ-00104,CLI-002,REC-001,Pharmacy Technician,Healthcare,Philadelphia,PA,onsite,Contract-to-Hire,9.5,job_board,27.49,27.75,12,2025-03-10,2025-03-29,2025-04-16,2025-04-21,2025-05-15,2025-05-16,True,True,joined_on_time,2025-05-16,discovery,2025-01-28,Client_Beta_HealthSystem,Healthcare,slow,market,onsite,Maria,Team_Technical,14,slow,high,19,18,5,24,1.0,0.26000000000000156,0.9457984721717044,6,9
APP-00805,CAND-00781,REQ-00171,CLI-005,REC-010,Process Engineer,Engineering,Jacksonville,FL,onsite,Contract-to-Hire,2.7,recruiter_sourced,41.29,46.6,25,2024-12-14,2024-12-30,2025-01-02,2025-01-07,2025-02-05,2025-03-01,True,True,joined_late,2025-03-01,discovery,2024-12-06,Client_Epsilon_Manufacturing,Engineering;Light Industrial,slow,below_market,onsite,Nia,Team_Technical,22,medium,low,16,3,5,29,24.0,5.310000000000002,12.860256720755636,9,8
APP-00806,CAND-00782,REQ-00063,CLI-007,REC-014,Certified Nursing Assistant,Healthcare,Dallas,TX,onsite,1099,3.3,recruiter_sourced,,34.8,1,2024-07-15,2024-07-21,2024-07-23,2024-07-24,2024-08-26,,True,True,withdrew_post_acceptance,2024-08-13,hypothesis_generation,2024-07-06,Client_Eta_RegionalClinics,Healthcare,medium,below_market,onsite,Rachel,Team_Healthcare,22,fast,medium,6,2,1,33,,,,4,6
APP-00807,CAND-00783,REQ-00087,CLI-001,REC-012,Machine Operator,Light Industrial,Jacksonville,FL,onsite,Contract-to-Hire,3.7,job_board,19.11,19.07,17,2025-02-27,2025-03-04,2025-03-14,2025-03-18,2025-04-04,2025-04-04,True,True,joined_on_time,2025-04-04,discovery,2025-02-07,Client_Alpha_Logistics,Light Industrial,fast,market,onsite,Sofia,Team_Commercial,70,slow,high,5,10,4,17,0.0,-0.03999999999999915,-0.20931449502877628,7,8
APP-00808,CAND-00784,REQ-00083,CLI-008,REC-016,QA Tester,IT/Technology,Tucson,AZ,hybrid,Direct Hire,7.1,staffing_event,,53.96,3,2024-03-27,2024-04-13,2024-04-19,2024-04-19,2024-05-17,,True,True,accepted_no_show,2024-05-17,held_out_test,2024-03-11,Client_Theta_TechScaleup,IT/Technology,fast,market,hybrid,Jessica,Team_Technical,30,fast,medium,17,6,0,28,,,,4,7
APP-00809,CAND-00785,REQ-00175,CLI-011,REC-009,HR Coordinator,Administrative/Professional,Cincinnati,OH,remote,W2 Contract,2.3,career_site,15.45,18.36,5,2025-06-29,2025-07-13,2025-07-31,2025-08-06,2025-08-29,2025-08-29,True,True,joined_on_time,2025-08-29,hypothesis_generation,2025-05-21,Client_Lambda_Distribution,Light Industrial;Administrative/Professional,fast,below_market,onsite,Brandon,Team_Commercial,22,slow,low,14,18,6,23,0.0,2.91,18.83495145631068,9,8
APP-00810,CAND-00786,REQ-00162,CLI-005,REC-015,General Laborer,Light Industrial,Charlotte,NC,onsite,Contract-to-Hire,8.0,job_board,,22.61,9,2025-02-12,2025-02-16,2025-02-25,2025-03-02,2025-03-24,2025-03-23,True,True,joined_on_time,2025-03-23,discovery,2024-12-31,Client_Epsilon_Manufacturing,Engineering;Light Industrial,slow,below_market,onsite,Omar,Team_Commercial,4,slow,medium,4,9,5,22,-1.0,,,5,7
APP-00811,CAND-00787,REQ-00052,CLI-011,REC-009,Data Entry Clerk,Administrative/Professional,Austin,TX,onsite,Contract-to-Hire,3.3,recruiter_sourced,20.5,23.81,17,2024-11-20,2024-12-05,2024-12-21,2024-12-26,2025-01-02,2025-01-02,True,True,joined_on_time,2025-01-02,discovery,2024-10-15,Client_Lambda_Distribution,Light Industrial;Administrative/Professional,fast,below_market,onsite,Brandon,Team_Commercial,22,slow,low,15,16,5,7,0.0,3.3099999999999987,16.14634146341463,2,7
APP-00812,CAND-00788,REQ-00003,CLI-002,REC-002,Physical Therapist Asst.,Healthcare,St. Louis,MO,hybrid,W2 Contract,2.0,career_site,,40.85,11,2024-10-22,2024-11-07,2024-11-15,2024-11-18,2024-12-05,2024-12-10,True,True,joined_late,2024-12-10,discovery,2024-10-16,Client_Beta_HealthSystem,Healthcare,slow,market,onsite,James,Team_Healthcare,30,fast,low,16,8,3,17,5.0,,,5,8
APP-00813,CAND-00789,REQ-00193,CLI-003,REC-006,Senior Accountant,Finance/Accounting,Columbus,OH,hybrid,W2 Contract,5.0,job_board,31.47,35.76,13,2024-10-23,2024-11-12,2024-11-18,2024-11-21,2024-12-02,,True,True,withdrew_post_acceptance,2024-12-02,held_out_test,2024-09-23,Client_Gamma_FinServ,Finance/Accounting,medium,above_market,hybrid,Carlos,Team_Commercial,8,fast,medium,20,6,3,11,,4.289999999999999,13.632030505243087,4,6
APP-00814,CAND-00790,REQ-00143,CLI-003,REC-015,Financial Analyst,Finance/Accounting,Charlotte,NC,remote,1099,5.1,career_site,28.41,30.13,7,2025-05-24,2025-06-09,2025-06-26,2025-06-27,2025-07-07,2025-07-07,True,True,joined_on_time,2025-07-07,discovery,2025-05-21,Client_Gamma_FinServ,Finance/Accounting,medium,above_market,hybrid,Omar,Team_Commercial,4,slow,medium,16,17,1,10,0.0,1.7199999999999989,6.054206265399503,6,9
APP-00815,CAND-00791,REQ-00031,CLI-001,REC-014,Shipping/Receiving Clerk,Light Industrial,Memphis,TN,onsite,W2 Contract,2.8,recruiter_sourced,17.75,20.09,13,2025-06-16,2025-06-24,2025-06-28,2025-06-29,2025-07-10,2025-07-10,True,True,joined_on_time,2025-07-10,hypothesis_generation,2025-05-04,Client_Alpha_Logistics,Light Industrial,fast,market,onsite,Rachel,Team_Healthcare,22,fast,medium,8,4,1,11,0.0,2.34,13.183098591549294,9,6
APP-00816,CAND-00792,REQ-00212,CLI-011,REC-018,HR Coordinator,Administrative/Professional,Chicago,IL,onsite,Direct Hire,8.2,recruiter_sourced,19.26,20.92,5,2025-04-03,2025-04-14,2025-04-21,2025-04-27,2025-05-02,2025-05-07,True,True,joined_late,2025-05-07,discovery,2025-03-08,Client_Lambda_Distribution,Light Industrial;Administrative/Professional,fast,below_market,onsite,Linh,Team_Commercial,40,slow,high,11,7,6,5,5.0,1.6600000000000001,8.618899273104882,6,7
APP-00817,CAND-00793,REQ-00197,CLI-004,REC-005,Systems Administrator,IT/Technology,Kansas City,MO,remote,W2 Contract,5.6,job_board,40.8,46.21,7,2025-06-27,2025-07-13,2025-07-30,2025-08-02,2025-08-26,,True,True,withdrew_post_acceptance,2025-08-25,held_out_test,2025-06-08,Client_Delta_SoftwareCo,IT/Technology,medium,above_market,remote,Ashley,Team_Healthcare,40,fast,low,16,17,3,24,,5.410000000000004,13.259803921568638,1,7
APP-00818,CAND-00794,REQ-00109,CLI-009,REC-007,Electrical Engineer,Engineering,Milwaukee,WI,onsite,Contract-to-Hire,4.3,recruiter_sourced,45.52,51.78,7,2025-01-28,2025-02-06,2025-02-10,2025-02-15,2025-03-13,,True,False,declined_offer,2025-02-15,discovery,2024-12-23,Client_Iota_Industrial,Engineering,medium,market,onsite,Emily,Team_Technical,22,fast,medium,9,4,5,26,,6.259999999999998,13.752196836555356,9,4
APP-00819,CAND-00795,REQ-00162,CLI-005,REC-009,General Laborer,Light Industrial,Charlotte,NC,onsite,Contract-to-Hire,6.5,job_board,,16.88,11,2025-01-20,2025-01-27,2025-02-13,2025-02-19,2025-03-05,,True,True,withdrew_post_acceptance,2025-02-21,discovery,2024-12-31,Client_Epsilon_Manufacturing,Engineering;Light Industrial,slow,below_market,onsite,Brandon,Team_Commercial,22,slow,low,7,17,6,14,,,,8,6
APP-00820,CAND-00796,REQ-00193,CLI-003,REC-009,Senior Accountant,Finance/Accounting,Columbus,OH,hybrid,W2 Contract,6.7,staffing_event,,28.48,10,2024-09-23,2024-09-30,2024-10-16,2024-10-21,2024-11-13,2024-11-12,True,True,joined_on_time,2024-11-12,hypothesis_generation,2024-09-23,Client_Gamma_FinServ,Finance/Accounting,medium,above_market,hybrid,Brandon,Team_Commercial,22,slow,low,7,16,5,23,-1.0,,,2,6
APP-00821,CAND-00797,REQ-00014,CLI-007,REC-011,Phlebotomist,Healthcare,Tucson,AZ,remote,Contract-to-Hire,7.5,referral,32.76,32.28,13,2024-10-13,2024-10-22,2024-10-30,2024-11-04,2024-11-27,2024-11-26,True,True,joined_on_time,2024-11-26,discovery,2024-10-03,Client_Eta_RegionalClinics,Healthcare,medium,below_market,onsite,Tyler,Team_Healthcare,30,fast,low,9,8,5,23,-1.0,-0.4799999999999969,-1.4652014652014558,2,8
APP-00822,CAND-00798,REQ-00156,CLI-009,REC-001,Manufacturing Engineer,Engineering,Cincinnati,OH,onsite,Contract-to-Hire,3.1,recruiter_sourced,,36.73,10,2025-05-09,2025-05-27,2025-06-12,2025-06-15,2025-07-05,,True,False,declined_offer,2025-06-15,held_out_test,2025-04-20,Client_Iota_Industrial,Engineering,medium,market,onsite,Maria,Team_Technical,14,slow,high,18,16,3,20,,,,11,5
APP-00823,CAND-00799,REQ-00009,CLI-001,REC-015,General Laborer,Light Industrial,Jacksonville,FL,hybrid,W2 Contract,4.5,job_board,18.1,17.48,7,2025-02-03,2025-02-19,2025-03-04,2025-03-05,2025-03-31,2025-04-01,True,True,joined_on_time,2025-04-01,held_out_test,2025-01-13,Client_Alpha_Logistics,Light Industrial,fast,market,onsite,Omar,Team_Commercial,4,slow,medium,16,13,1,26,1.0,-0.620000000000001,-3.4254143646408894,2,8
APP-00824,CAND-00800,REQ-00087,CLI-001,REC-012,Machine Operator,Light Industrial,Jacksonville,FL,onsite,Contract-to-Hire,6.4,referral,16.62,18.89,12,2025-03-21,2025-04-02,2025-04-07,2025-04-07,2025-05-12,2025-05-11,True,True,joined_on_time,2025-05-11,held_out_test,2025-02-07,Client_Alpha_Logistics,Light Industrial,fast,market,onsite,Sofia,Team_Commercial,70,slow,high,12,5,0,35,-1.0,2.2699999999999996,13.658243080625748,8,8
APP-00825,CAND-00801,REQ-00160,CLI-005,REC-013,Civil Engineer,Engineering,Tucson,AZ,onsite,Contract-to-Hire,3.3,recruiter_sourced,29.42,33.84,0,2024-11-09,2024-11-29,2024-12-04,2024-12-09,2024-12-28,2024-12-29,True,True,joined_on_time,2024-12-29,discovery,2024-11-03,Client_Epsilon_Manufacturing,Engineering;Light Industrial,slow,below_market,onsite,Kevin,Team_Technical,14,fast,medium,20,5,5,19,1.0,4.420000000000002,15.023793337865401,4,8
APP-00826,CAND-00802,REQ-00016,CLI-003,REC-018,Financial Analyst,Finance/Accounting,Jacksonville,FL,onsite,Contract-to-Hire,5.2,job_board,30.08,38.08,8,2024-05-04,2024-05-24,2024-06-07,2024-06-07,2024-06-23,2024-06-23,True,True,joined_on_time,2024-06-23,discovery,2024-04-08,Client_Gamma_FinServ,Finance/Accounting,medium,above_market,hybrid,Linh,Team_Commercial,40,slow,high,20,14,0,16,0.0,8.0,26.595744680851062,7,8
APP-00827,CAND-00803,REQ-00109,CLI-009,REC-013,Electrical Engineer,Engineering,Milwaukee,WI,onsite,Contract-to-Hire,1.5,recruiter_sourced,32.05,32.44,14,2025-01-21,2025-02-05,2025-02-07,2025-02-09,2025-03-14,2025-03-14,True,True,joined_on_time,2025-03-14,discovery,2024-12-23,Client_Iota_Industrial,Engineering,medium,market,onsite,Kevin,Team_Technical,14,fast,medium,15,2,2,33,0.0,0.39000000000000057,1.2168486739469597,5,7
APP-00828,CAND-00804,REQ-00154,CLI-010,REC-018,Office Coordinator,Administrative/Professional,Phoenix,AZ,hybrid,W2 Contract,5.8,referral,17.44,18.75,0,2025-03-28,2025-04-13,2025-04-16,2025-04-16,2025-04-26,2025-05-03,True,True,joined_late,2025-05-03,discovery,2025-03-02,Client_Kappa_CorpServices,Administrative/Professional,fast,below_market,hybrid,Linh,Team_Commercial,40,slow,high,16,3,0,10,7.0,1.3099999999999987,7.511467889908249,16,7
APP-00829,CAND-00805,REQ-00058,CLI-005,REC-007,Project Engineer,Engineering,Tampa,FL,onsite,Direct Hire,3.7,staffing_event,48.71,47.44,16,2024-03-07,2024-03-22,2024-03-30,2024-04-03,2024-04-29,2024-05-14,True,True,joined_late,2024-05-14,discovery,2024-01-31,Client_Epsilon_Manufacturing,Engineering;Light Industrial,slow,below_market,onsite,Emily,Team_Technical,22,fast,medium,15,8,4,26,15.0,-1.2700000000000031,-2.6072675015397313,8,6
APP-00830,CAND-00806,REQ-00151,CLI-001,REC-009,Shipping/Receiving Clerk,Light Industrial,Pittsburgh,PA,onsite,Contract-to-Hire,3.0,recruiter_sourced,,21.54,4,2024-10-08,2024-10-23,2024-10-30,2024-11-02,2024-11-19,,True,False,declined_offer,2024-11-02,held_out_test,2024-09-02,Client_Alpha_Logistics,Light Industrial,fast,market,onsite,Brandon,Team_Commercial,22,slow,low,15,7,3,17,,,,2,4
APP-00831,CAND-00807,REQ-00099,CLI-002,REC-005,Pharmacy Technician,Healthcare,Milwaukee,WI,onsite,W2 Contract,20.0,recruiter_sourced,37.22,44.18,20,2024-02-25,2024-03-11,2024-03-21,2024-03-27,2024-04-17,2024-04-25,True,True,joined_late,2024-04-25,discovery,2024-02-17,Client_Beta_HealthSystem,Healthcare,slow,market,onsite,Ashley,Team_Healthcare,40,fast,low,15,10,6,21,8.0,6.960000000000001,18.699623858140786,2,9
