journey_stage,mechanism_id,mechanism_name,application_id,evidence_id,outcome,dropoff,mapping_source
background_check,BM-006,Friction,APP-00763,EV-5a71ef434234,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-006,Friction,APP-00763,EV-25fa85a7f840,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-006,Friction,APP-00763,EV-47ebcc4da745,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-006,Friction,APP-00763,EV-11c332d732d9,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-006,Friction,APP-00763,EV-a35fe0cf9313,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
onboarding_docs_sent,BM-006,Friction,APP-00763,EV-34019de27c8f,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-011,Reciprocity,APP-00764,EV-f8066626dbab,accepted_no_show,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
unknown,BM-001,Status Quo Bias,APP-00767,EV-42efe9b2e733,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-001,Status Quo Bias,APP-00767,EV-6117ee8955cc,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
unknown,BM-001,Status Quo Bias,APP-00769,EV-072798be61e8,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
screened,BM-001,Status Quo Bias,APP-00769,EV-e084844317b1,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-029,Uncertainty / Ambiguity Aversion,APP-00769,EV-4cbcd61cd86c,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-001,Status Quo Bias,APP-00769,EV-84519a812b13,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-029,Uncertainty / Ambiguity Aversion,APP-00769,EV-ceb3b3ba022a,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_2,BM-001,Status Quo Bias,APP-00769,EV-14005ea0931b,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
unknown,BM-001,Status Quo Bias,APP-00770,EV-badbf0c67817,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
screened,BM-001,Status Quo Bias,APP-00770,EV-67c51dd5fd37,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
screened,BM-014,Confirmation Bias,APP-00770,EV-ef435d147dee,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
screened,BM-001,Status Quo Bias,APP-00770,EV-548571f9eb77,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
screened,BM-014,Confirmation Bias,APP-00770,EV-e365e2727630,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-001,Status Quo Bias,APP-00770,EV-c36aef95389f,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-001,Status Quo Bias,APP-00770,EV-75ef42190c22,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-014,Confirmation Bias,APP-00770,EV-e9c5ef1733e6,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-001,Status Quo Bias,APP-00770,EV-dfcb810fbe40,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-029,Uncertainty / Ambiguity Aversion,APP-00770,EV-19d7e65f7b36,declined_offer,True,HUMAN_REVIEWED
client_interview_1,BM-001,Status Quo Bias,APP-00770,EV-ba5d95fed58a,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-001,Status Quo Bias,APP-00770,EV-26ebb61f56e9,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-001,Status Quo Bias,APP-00770,EV-201283d53012,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-001,Status Quo Bias,APP-00770,EV-4c77a633dcd2,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-001,Status Quo Bias,APP-00770,EV-a2b904cd9dcf,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-002,Loss Aversion,APP-00770,EV-4f96cd3e6b29,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-005,Choice Overload,APP-00776,EV-8a7761e63f5d,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-005,Choice Overload,APP-00776,EV-ff4de0503779,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-005,Choice Overload,APP-00776,EV-df4d2a62291d,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-020,Commitment / Consistency,APP-00776,EV-67506de0d393,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
screened,BM-006,Friction,APP-00779,EV-7d299415ef99,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-006,Friction,APP-00779,EV-a1ee6d99eb3d,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-006,Friction,APP-00779,EV-b55287133f0e,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_extended,BM-006,Friction,APP-00779,EV-2026c03b5e27,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_extended,BM-006,Friction,APP-00779,EV-f0114190d1ad,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-006,Friction,APP-00779,EV-6482f87182db,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-006,Friction,APP-00779,EV-ee00c70c583c,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
unknown,BM-006,Friction,APP-00780,EV-8f93cfc9c4b1,rejected_by_client,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-006,Friction,APP-00780,EV-d4c842231f59,rejected_by_client,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-006,Friction,APP-00780,EV-dbf3f1279472,rejected_by_client,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-006,Friction,APP-00780,EV-726fa8542a7e,rejected_by_client,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-006,Friction,APP-00780,EV-dfc77f9cf158,rejected_by_client,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-011,Reciprocity,APP-00780,EV-89d350791c9f,rejected_by_client,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-006,Friction,APP-00780,EV-a59cdf2372fe,rejected_by_client,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
screened,BM-011,Reciprocity,APP-00784,EV-82c327ae560d,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
unknown,BM-001,Status Quo Bias,APP-00787,EV-4c7352cb1b47,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-001,Status Quo Bias,APP-00787,EV-4cbe6c4fc4e7,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-001,Status Quo Bias,APP-00787,EV-577c526df676,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-014,Confirmation Bias,APP-00787,EV-630ed4ea1308,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-001,Status Quo Bias,APP-00787,EV-39da764fd4c9,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-014,Confirmation Bias,APP-00787,EV-74fa59886cd8,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_extended,BM-001,Status Quo Bias,APP-00787,EV-226910c5abd9,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-001,Status Quo Bias,APP-00787,EV-863e627a643e,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-001,Status Quo Bias,APP-00787,EV-fc5fcd7167ea,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-014,Confirmation Bias,APP-00787,EV-d1965eb0829f,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-001,Status Quo Bias,APP-00787,EV-298de59774cc,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
onboarding_docs_sent,BM-001,Status Quo Bias,APP-00787,EV-9bbc4114912b,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-006,Friction,APP-00789,EV-29c781be0f05,joined_on_time,False,HUMAN_REVIEWED
client_interview_2,BM-001,Status Quo Bias,APP-00789,EV-ab2bd8a4529d,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_2,BM-001,Status Quo Bias,APP-00789,EV-8773ebdd5a12,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_2,BM-014,Confirmation Bias,APP-00789,EV-6334594f6d05,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_extended,BM-001,Status Quo Bias,APP-00789,EV-5d07648edc6e,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-001,Status Quo Bias,APP-00789,EV-4c41c095098e,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-014,Confirmation Bias,APP-00789,EV-1efaad0ea688,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-001,Status Quo Bias,APP-00789,EV-39c130e7fd58,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-006,Friction,APP-00789,EV-233aa84248aa,joined_on_time,False,HUMAN_REVIEWED
offer_accepted,BM-002,Loss Aversion,APP-00794,EV-18cea05c41cd,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-001,Status Quo Bias,APP-00796,EV-a52515664d0d,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-014,Confirmation Bias,APP-00796,EV-2dbd2424cf66,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-001,Status Quo Bias,APP-00796,EV-c4db2c5dacb2,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-014,Confirmation Bias,APP-00796,EV-328a62caa772,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-014,Confirmation Bias,APP-00796,EV-ab5fb409fbaf,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-001,Status Quo Bias,APP-00796,EV-11f007ab7960,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-014,Confirmation Bias,APP-00796,EV-5b5a20284583,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-001,Status Quo Bias,APP-00796,EV-5853b30dfe4a,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-001,Status Quo Bias,APP-00796,EV-0069eebb6afe,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-014,Confirmation Bias,APP-00796,EV-3bba2a365c6a,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-029,Uncertainty / Ambiguity Aversion,APP-00797,EV-5ee9ce473812,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-029,Uncertainty / Ambiguity Aversion,APP-00797,EV-8cf78608c17d,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-029,Uncertainty / Ambiguity Aversion,APP-00797,EV-cac8a4d9bad7,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-029,Uncertainty / Ambiguity Aversion,APP-00797,EV-8c9f792e886f,joined_on_time,False,HUMAN_REVIEWED
background_check,BM-029,Uncertainty / Ambiguity Aversion,APP-00797,EV-39e3bf93b6e6,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
unknown,BM-029,Uncertainty / Ambiguity Aversion,APP-00798,EV-a083c71b69ae,rejected_by_client,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
unknown,BM-029,Uncertainty / Ambiguity Aversion,APP-00798,EV-fde6335a674b,rejected_by_client,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-002,Loss Aversion,APP-00798,EV-9951aaa4926f,rejected_by_client,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-029,Uncertainty / Ambiguity Aversion,APP-00798,EV-4ede6d37f3ad,rejected_by_client,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-029,Uncertainty / Ambiguity Aversion,APP-00798,EV-2e0df483bf3c,rejected_by_client,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-020,Commitment / Consistency,APP-00799,EV-58b219ca7909,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-020,Commitment / Consistency,APP-00799,EV-c28fb4063d8a,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-011,Reciprocity,APP-00799,EV-8dee62412e32,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-018,Identity Signaling,APP-00799,EV-78453a2193c4,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-011,Reciprocity,APP-00802,EV-d2410aa4e7a8,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-020,Commitment / Consistency,APP-00803,EV-08e0a79fe01a,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-018,Identity Signaling,APP-00803,EV-a1b9b65aa6b7,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_extended,BM-020,Commitment / Consistency,APP-00803,EV-adf6912a8fda,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_extended,BM-018,Identity Signaling,APP-00803,EV-594f6cff4bbe,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-018,Identity Signaling,APP-00803,EV-510834a52ce5,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-020,Commitment / Consistency,APP-00803,EV-9ddfa17c451d,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
onboarding_docs_sent,BM-018,Identity Signaling,APP-00803,EV-827c646aa520,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
onboarding_docs_sent,BM-020,Commitment / Consistency,APP-00803,EV-a0e362a6b778,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
onboarding_docs_sent,BM-018,Identity Signaling,APP-00803,EV-98fea94183d3,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_2,BM-006,Friction,APP-00804,EV-5107b5727b01,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
onboarding_docs_sent,BM-020,Commitment / Consistency,APP-00804,EV-f41cf7c247d0,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_extended,BM-023,Goal Gradient,APP-00805,EV-182c65032b68,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-023,Goal Gradient,APP-00805,EV-49c7cbc9f9cd,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-023,Goal Gradient,APP-00805,EV-8a3941f677b0,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
onboarding_docs_sent,BM-023,Goal Gradient,APP-00805,EV-f5bd409907d1,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
onboarding_docs_sent,BM-023,Goal Gradient,APP-00805,EV-90565d30c22b,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
screened,BM-020,Commitment / Consistency,APP-00807,EV-f82fe4b68c49,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
screened,BM-018,Identity Signaling,APP-00807,EV-0fd49c1b6411,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_extended,BM-006,Friction,APP-00810,EV-ac520dd320f1,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-020,Commitment / Consistency,APP-00810,EV-0edc79cd7fd6,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-023,Goal Gradient,APP-00812,EV-778d20587944,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-023,Goal Gradient,APP-00812,EV-142cac6c1042,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-020,Commitment / Consistency,APP-00814,EV-e28bf831cc02,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-006,Friction,APP-00816,EV-1e92ab15d2a3,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-006,Friction,APP-00816,EV-7fb80298277a,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
onboarding_docs_sent,BM-006,Friction,APP-00816,EV-387816875c33,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
onboarding_docs_sent,BM-006,Friction,APP-00816,EV-04d499b4ad56,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
unknown,BM-029,Uncertainty / Ambiguity Aversion,APP-00818,EV-43f48008fcb3,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-018,Identity Signaling,APP-00825,EV-8cc04b861936,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
unknown,BM-006,Friction,APP-00826,EV-2b878c34fa61,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
screened,BM-006,Friction,APP-00826,EV-009b542c9b14,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-006,Friction,APP-00826,EV-5e6b4c6aa3e2,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-006,Friction,APP-00826,EV-feccef4aae16,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-023,Goal Gradient,APP-00826,EV-12c8e5172243,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-006,Friction,APP-00828,EV-57845a14a710,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-006,Friction,APP-00828,EV-6352973f10a0,joined_late,False,HUMAN_REVIEWED
submitted,BM-006,Friction,APP-00828,EV-caf56dff01d1,joined_late,False,HUMAN_REVIEWED
submitted,BM-006,Friction,APP-00828,EV-06bc98b13c1c,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-006,Friction,APP-00828,EV-e8d66b32c6b0,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-006,Friction,APP-00828,EV-c770ac185938,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-006,Friction,APP-00828,EV-59ba41906100,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-006,Friction,APP-00828,EV-fdbc7404dcd2,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-006,Friction,APP-00828,EV-d1b7f0afc56f,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-006,Friction,APP-00828,EV-7fb2bc6126fb,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-006,Friction,APP-00828,EV-1b9500c32f52,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-006,Friction,APP-00828,EV-c61c5108e2be,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-006,Friction,APP-00828,EV-81a32ca241a7,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-006,Friction,APP-00829,EV-4330e67a9be2,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-006,Friction,APP-00829,EV-e42a6f710804,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-006,Friction,APP-00829,EV-765651c06932,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-006,Friction,APP-00829,EV-a5b862f75c53,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-006,Friction,APP-00829,EV-ef232dd0f496,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-006,Friction,APP-00829,EV-472dab5f0d7c,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-006,Friction,APP-00829,EV-55e4f1841f16,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-006,Friction,APP-00829,EV-00ead4f30dde,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-014,Confirmation Bias,APP-00832,EV-4865081fd41b,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-014,Confirmation Bias,APP-00832,EV-14f7f5884281,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-014,Confirmation Bias,APP-00832,EV-4a40c6017103,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-014,Confirmation Bias,APP-00832,EV-581096a14920,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-014,Confirmation Bias,APP-00832,EV-1b1a3c25dc93,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-011,Reciprocity,APP-00836,EV-68d16bf63fc9,accepted_no_show,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-011,Reciprocity,APP-00836,EV-3afa9b648f6d,accepted_no_show,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-011,Reciprocity,APP-00836,EV-6d167eef3fc7,accepted_no_show,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-011,Reciprocity,APP-00836,EV-ac74587b2997,accepted_no_show,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-011,Reciprocity,APP-00836,EV-25150e33f494,accepted_no_show,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-029,Uncertainty / Ambiguity Aversion,APP-00838,EV-5c5d2fbf480a,accepted_no_show,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-029,Uncertainty / Ambiguity Aversion,APP-00838,EV-e09b90643848,accepted_no_show,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-002,Loss Aversion,APP-00838,EV-fd9c1d1d8247,accepted_no_show,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-029,Uncertainty / Ambiguity Aversion,APP-00838,EV-32ba347c025f,accepted_no_show,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-029,Uncertainty / Ambiguity Aversion,APP-00838,EV-847b5d02f4aa,accepted_no_show,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_2,BM-029,Uncertainty / Ambiguity Aversion,APP-00838,EV-ce66c5c2d99c,accepted_no_show,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_2,BM-029,Uncertainty / Ambiguity Aversion,APP-00838,EV-814bf22c40ed,accepted_no_show,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-029,Uncertainty / Ambiguity Aversion,APP-00838,EV-acdf07a28b82,accepted_no_show,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-029,Uncertainty / Ambiguity Aversion,APP-00838,EV-bfcc434e0b25,accepted_no_show,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-002,Loss Aversion,APP-00838,EV-d3da2ddd3a53,accepted_no_show,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-002,Loss Aversion,APP-00838,EV-4f67c7cfc98d,accepted_no_show,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_extended,BM-020,Commitment / Consistency,APP-00839,EV-c4179c7ba571,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_extended,BM-018,Identity Signaling,APP-00839,EV-e33714e6946d,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-018,Identity Signaling,APP-00839,EV-56d0f71683e0,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-020,Commitment / Consistency,APP-00839,EV-c01b48b5271e,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-018,Identity Signaling,APP-00839,EV-9f97d8c9ccd2,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-020,Commitment / Consistency,APP-00839,EV-68f0c0b97d45,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-018,Identity Signaling,APP-00839,EV-11d348a1ec6e,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
