event_id,application_id,stage_name,stage_timestamp,days_in_prior_stage
EVT-005205,APP-00760,offer_extended,2024-07-08,1
EVT-005206,APP-00760,offer_accepted,2024-07-13,5
EVT-005207,APP-00760,background_check,2024-07-21,8
EVT-005208,APP-00761,screened,2025-01-05,0
EVT-005209,APP-00761,submitted,2025-01-08,3
EVT-005210,APP-00761,client_interview_1,2025-01-22,14
EVT-005211,APP-00761,offer_extended,2025-02-04,13
EVT-005212,APP-00762,screened,2024-10-20,0
EVT-005213,APP-00762,submitted,2024-10-22,2
EVT-005214,APP-00762,client_interview_1,2024-11-02,11
EVT-005215,APP-00762,offer_extended,2024-11-20,18
EVT-005216,APP-00763,screened,2025-02-24,0
EVT-005217,APP-00763,submitted,2025-02-25,1
EVT-005218,APP-00763,client_interview_1,2025-02-28,3
EVT-005219,APP-00763,offer_extended,2025-03-03,3
EVT-005220,APP-00763,offer_accepted,2025-03-07,4
EVT-005221,APP-00763,background_check,2025-03-09,2
EVT-005222,APP-00763,onboarding_docs_sent,2025-03-31,22
EVT-005223,APP-00763,start_date,2025-04-02,2
EVT-005224,APP-00764,screened,2024-03-16,0
EVT-005225,APP-00764,submitted,2024-03-19,3
EVT-005226,APP-00764,client_interview_1,2024-04-01,13
EVT-005227,APP-00764,offer_extended,2024-04-09,8
EVT-005228,APP-00764,offer_accepted,2024-04-13,4
EVT-005229,APP-00764,background_check,2024-04-17,4
EVT-005230,APP-00764,onboarding_docs_sent,2024-05-08,21
EVT-005231,APP-00765,screened,2024-10-15,0
EVT-005232,APP-00765,submitted,2024-10-17,2
EVT-005233,APP-00765,client_interview_1,2024-11-02,16
EVT-005234,APP-00765,client_interview_2,2024-11-04,2
EVT-005235,APP-00765,offer_extended,2024-11-15,11
EVT-005236,APP-00766,screened,2024-09-10,0
EVT-005237,APP-00766,client_interview_1,2024-09-10,0
EVT-005238,APP-00766,submitted,2024-09-14,4
EVT-005239,APP-00766,offer_extended,2024-09-17,3
EVT-005240,APP-00766,offer_accepted,2024-09-21,4
EVT-005241,APP-00766,background_check,2024-09-29,8
EVT-005242,APP-00767,screened,2025-07-15,0
EVT-005243,APP-00767,submitted,2025-07-17,2
EVT-005244,APP-00767,client_interview_1,2025-07-23,6
EVT-005245,APP-00767,offer_extended,2025-08-06,14
EVT-005246,APP-00767,offer_accepted,2025-08-09,3
EVT-005247,APP-00767,background_check,2025-08-17,8
EVT-005248,APP-00768,screened,2025-04-14,0
EVT-005249,APP-00768,submitted,2025-04-16,2
EVT-005250,APP-00768,client_interview_1,2025-05-02,16
EVT-005251,APP-00768,client_interview_2,2025-05-06,4
EVT-005252,APP-00768,offer_extended,2025-05-16,10
EVT-005253,APP-00768,offer_accepted,2025-05-19,3
EVT-005254,APP-00768,background_check,2025-05-24,5
EVT-005255,APP-00769,screened,2025-03-08,0
EVT-005256,APP-00769,submitted,2025-03-12,4
EVT-005257,APP-00769,client_interview_1,2025-03-25,13
EVT-005258,APP-00769,client_interview_2,2025-04-04,10
EVT-005259,APP-00769,offer_extended,2025-04-10,6
EVT-005260,APP-00770,screened,2024-12-24,0
EVT-005261,APP-00770,submitted,2024-12-26,2
EVT-005262,APP-00770,client_interview_1,2024-12-29,3
EVT-005263,APP-00770,offer_extended,2025-01-07,9
EVT-005264,APP-00771,screened,2024-12-20,0
EVT-005265,APP-00771,submitted,2024-12-22,2
EVT-005266,APP-00771,client_interview_1,2024-12-22,0
EVT-005267,APP-00771,client_interview_2,2024-12-25,3
EVT-005268,APP-00771,offer_extended,2024-12-31,6
EVT-005269,APP-00772,screened,2024-04-27,0
EVT-005270,APP-00772,submitted,2024-04-29,2
EVT-005271,APP-00772,client_interview_1,2024-05-14,15
EVT-005272,APP-00772,offer_extended,2024-05-24,10
EVT-005273,APP-00772,offer_accepted,2024-05-29,5
EVT-005274,APP-00772,background_check,2024-06-01,3
EVT-005275,APP-00772,onboarding_docs_sent,2024-06-04,3
EVT-005276,APP-00772,start_date,2024-06-07,3
EVT-005277,APP-00773,screened,2024-08-11,0
EVT-005278,APP-00773,submitted,2024-08-14,3
EVT-005279,APP-00773,client_interview_1,2024-08-22,8
EVT-005280,APP-00773,offer_extended,2024-08-31,9
EVT-005281,APP-00773,offer_accepted,2024-09-05,5
EVT-005282,APP-00773,background_check,2024-09-06,1
EVT-005283,APP-00773,start_date,2024-09-18,12
EVT-005284,APP-00774,screened,2024-07-02,0
EVT-005285,APP-00774,submitted,2024-07-04,2
EVT-005286,APP-00774,client_interview_1,2024-07-16,12
EVT-005287,APP-00774,offer_extended,2024-07-26,10
EVT-005288,APP-00774,offer_accepted,2024-08-01,6
EVT-005289,APP-00774,background_check,2024-08-09,8
EVT-005290,APP-00775,screened,2025-06-28,0
EVT-005291,APP-00775,submitted,2025-06-29,1
EVT-005292,APP-00775,client_interview_1,2025-07-12,13
EVT-005293,APP-00775,offer_extended,2025-07-18,6
EVT-005294,APP-00775,offer_accepted,2025-07-21,3
EVT-005295,APP-00775,background_check,2025-07-26,5
EVT-005296,APP-00775,onboarding_docs_sent,2025-08-02,7
EVT-005297,APP-00775,start_date,2025-08-04,2
EVT-005298,APP-00776,screened,2024-06-04,0
EVT-005299,APP-00776,submitted,2024-06-05,1
EVT-005300,APP-00776,client_interview_1,2024-06-13,8
EVT-005301,APP-00776,offer_extended,2024-06-30,17
EVT-005302,APP-00776,offer_accepted,2024-07-05,5
EVT-005303,APP-00776,background_check,2024-07-13,8
EVT-005304,APP-00777,screened,2024-12-21,0
EVT-005305,APP-00777,submitted,2024-12-25,4
EVT-005306,APP-00777,client_interview_1,2024-12-26,1
EVT-005307,APP-00777,offer_extended,2025-01-10,15
EVT-005308,APP-00777,offer_accepted,2025-01-11,1
EVT-005309,APP-00777,background_check,2025-01-18,7
EVT-005310,APP-00778,screened,2024-04-04,0
EVT-005311,APP-00778,submitted,2024-04-07,3
EVT-005312,APP-00778,client_interview_1,2024-04-07,0
EVT-005313,APP-00778,offer_extended,2024-04-12,5
EVT-005314,APP-00778,offer_accepted,2024-04-15,3
EVT-005315,APP-00778,background_check,2024-04-20,5
EVT-005316,APP-00779,screened,2025-02-06,0
EVT-005317,APP-00779,submitted,2025-02-08,2
EVT-005318,APP-00779,client_interview_1,2025-02-13,5
EVT-005319,APP-00779,offer_extended,2025-02-15,2
EVT-005320,APP-00779,offer_accepted,2025-02-21,6
EVT-005321,APP-00780,screened,2025-05-02,0
EVT-005322,APP-00780,submitted,2025-05-04,2
EVT-005323,APP-00780,client_interview_1,2025-05-16,12
EVT-005324,APP-00780,client_interview_2,2025-05-21,5
EVT-005325,APP-00780,offer_extended,2025-05-23,2
EVT-005326,APP-00780,offer_accepted,2025-05-25,2
EVT-005327,APP-00780,background_check,2025-06-05,11
EVT-005328,APP-00781,screened,2025-08-06,0
EVT-005329,APP-00781,client_interview_1,2025-08-09,3
EVT-005330,APP-00781,submitted,2025-08-10,1
EVT-005331,APP-00781,offer_extended,2025-08-14,4
EVT-005332,APP-00782,screened,2024-10-07,0
EVT-005333,APP-00782,submitted,2024-10-11,4
EVT-005334,APP-00782,client_interview_1,2024-10-19,8
EVT-005335,APP-00782,offer_extended,2024-10-30,11
EVT-005336,APP-00782,offer_accepted,2024-10-31,1
EVT-005337,APP-00782,background_check,2024-11-02,2
EVT-005338,APP-00782,onboarding_docs_sent,2024-11-28,26
EVT-005339,APP-00782,start_date,2024-11-30,2
EVT-005340,APP-00783,screened,2025-03-18,0
EVT-005341,APP-00783,submitted,2025-03-21,3
EVT-005342,APP-00783,client_interview_1,2025-03-27,6
EVT-005343,APP-00783,offer_extended,2025-04-09,13
EVT-005344,APP-00783,offer_accepted,2025-04-09,0
EVT-005345,APP-00783,background_check,2025-04-17,8
EVT-005346,APP-00783,start_date,2025-05-08,21
EVT-005347,APP-00784,screened,2024-02-03,0
EVT-005348,APP-00784,submitted,2024-02-06,3
EVT-005349,APP-00784,client_interview_1,2024-02-09,3
EVT-005350,APP-00784,offer_extended,2024-02-24,15
EVT-005351,APP-00785,screened,2025-07-16,0
EVT-005352,APP-00785,submitted,2025-07-20,4
EVT-005353,APP-00785,client_interview_1,2025-07-24,4
EVT-005354,APP-00785,offer_extended,2025-07-28,4
EVT-005355,APP-00785,offer_accepted,2025-08-03,6
EVT-005356,APP-00785,onboarding_docs_sent,2025-08-05,2
EVT-005357,APP-00785,start_date,2025-08-07,2
EVT-005358,APP-00786,screened,2024-07-07,0
EVT-005359,APP-00786,submitted,2024-07-10,3
EVT-005360,APP-00786,client_interview_1,2024-07-22,12
EVT-005361,APP-00786,offer_extended,2024-07-26,4
EVT-005362,APP-00786,offer_accepted,2024-07-26,0
EVT-005363,APP-00786,background_check,2024-08-02,7
EVT-005364,APP-00786,onboarding_docs_sent,2024-08-22,20
EVT-005365,APP-00786,start_date,2024-08-23,1
EVT-005366,APP-00787,screened,2024-11-30,0
EVT-005367,APP-00787,submitted,2024-12-01,1
EVT-005368,APP-00787,client_interview_1,2024-12-13,12
EVT-005369,APP-00787,offer_extended,2024-12-26,13
EVT-005370,APP-00787,offer_accepted,2024-12-28,2
EVT-005371,APP-00787,onboarding_docs_sent,2025-01-17,20
EVT-005372,APP-00787,start_date,2025-01-20,3
EVT-005373,APP-00788,screened,2024-05-11,0
EVT-005374,APP-00788,submitted,2024-05-13,2
EVT-005375,APP-00788,client_interview_1,2024-05-20,7
EVT-005376,APP-00788,offer_extended,2024-06-03,14
EVT-005377,APP-00788,offer_accepted,2024-06-06,3
EVT-005378,APP-00788,background_check,2024-06-11,5
EVT-005379,APP-00788,start_date,2024-06-30,19
EVT-005380,APP-00789,screened,2025-03-09,0
EVT-005381,APP-00789,submitted,2025-03-10,1
EVT-005382,APP-00789,client_interview_1,2025-03-24,14
EVT-005383,APP-00789,client_interview_2,2025-03-31,7
EVT-005384,APP-00789,offer_extended,2025-04-11,11
EVT-005385,APP-00789,offer_accepted,2025-04-15,4
EVT-005386,APP-00789,background_check,2025-04-20,5
EVT-005387,APP-00789,onboarding_docs_sent,2025-05-10,20
EVT-005388,APP-00789,start_date,2025-05-15,5
EVT-005389,APP-00790,screened,2024-09-05,0
EVT-005390,APP-00790,submitted,2024-09-07,2
EVT-005391,APP-00790,client_interview_1,2024-09-10,3
EVT-005392,APP-00790,offer_extended,2024-09-13,3
EVT-005393,APP-00790,offer_accepted,2024-09-15,2
EVT-005394,APP-00790,background_check,2024-09-22,7
EVT-005395,APP-00791,screened,2025-04-17,0
EVT-005396,APP-00791,submitted,2025-04-18,1
EVT-005397,APP-00791,client_interview_1,2025-04-20,2
EVT-005398,APP-00791,offer_extended,2025-04-26,6
EVT-005399,APP-00791,offer_accepted,2025-04-26,0
EVT-005400,APP-00791,background_check,2025-04-29,3
EVT-005401,APP-00792,screened,2024-04-18,0
EVT-005402,APP-00792,submitted,2024-04-19,1
EVT-005403,APP-00792,client_interview_1,2024-05-06,17
EVT-005404,APP-00792,offer_extended,2024-05-10,4
EVT-005405,APP-00792,offer_accepted,2024-05-13,3
EVT-005406,APP-00792,background_check,2024-05-20,7
EVT-005407,APP-00793,screened,2024-04-19,0
EVT-005408,APP-00793,submitted,2024-04-20,1
EVT-005409,APP-00793,client_interview_1,2024-05-05,15
EVT-005410,APP-00793,offer_extended,2024-05-11,6
EVT-005411,APP-00793,offer_accepted,2024-05-17,6
EVT-005412,APP-00793,background_check,2024-05-24,7
EVT-005413,APP-00793,onboarding_docs_sent,2024-05-25,1
EVT-005414,APP-00793,start_date,2024-05-26,1
EVT-005415,APP-00794,screened,2024-11-01,0
EVT-005416,APP-00794,submitted,2024-11-02,1
EVT-005417,APP-00794,client_interview_1,2024-11-03,1
EVT-005418,APP-00794,offer_extended,2024-11-14,11
EVT-005419,APP-00794,offer_accepted,2024-11-14,0
EVT-005420,APP-00794,background_check,2024-11-15,1
EVT-005421,APP-00795,screened,2024-06-19,0
EVT-005422,APP-00795,submitted,2024-06-20,1
EVT-005423,APP-00795,client_interview_1,2024-07-03,13
EVT-005424,APP-00795,client_interview_2,2024-07-07,4
EVT-005425,APP-00795,offer_extended,2024-07-19,12
EVT-005426,APP-00795,offer_accepted,2024-07-23,4
EVT-005427,APP-00795,background_check,2024-08-04,12
EVT-005428,APP-00796,screened,2024-02-10,0
EVT-005429,APP-00796,submitted,2024-02-12,2
EVT-005430,APP-00796,client_interview_1,2024-02-16,4
EVT-005431,APP-00796,offer_extended,2024-02-24,8
EVT-005432,APP-00796,offer_accepted,2024-02-27,3
EVT-005433,APP-00796,start_date,2024-03-23,25
EVT-005434,APP-00797,screened,2024-07-26,0
EVT-005435,APP-00797,submitted,2024-07-28,2
EVT-005436,APP-00797,client_interview_1,2024-08-12,15
EVT-005437,APP-00797,offer_extended,2024-08-29,17
EVT-005438,APP-00797,offer_accepted,2024-08-31,2
EVT-005439,APP-00797,background_check,2024-09-03,3
EVT-005440,APP-00797,onboarding_docs_sent,2024-09-27,24
EVT-005441,APP-00797,start_date,2024-09-28,1
EVT-005442,APP-00798,screened,2024-09-07,0
EVT-005443,APP-00798,submitted,2024-09-08,1
EVT-005444,APP-00798,client_interview_1,2024-09-10,2
EVT-005445,APP-00798,offer_extended,2024-09-15,5
EVT-005446,APP-00798,offer_accepted,2024-09-15,0
EVT-005447,APP-00798,background_check,2024-09-25,10
EVT-005448,APP-00799,screened,2025-05-24,0
EVT-005449,APP-00799,client_interview_1,2025-05-27,3
EVT-005450,APP-00799,submitted,2025-05-28,1
EVT-005451,APP-00799,offer_extended,2025-06-07,10
EVT-005452,APP-00799,offer_accepted,2025-06-08,1
EVT-005453,APP-00799,background_check,2025-06-11,3
EVT-005454,APP-00799,start_date,2025-07-04,23
EVT-005455,APP-00800,screened,2024-05-11,0
EVT-005456,APP-00800,submitted,2024-05-13,2
EVT-005457,APP-00800,client_interview_1,2024-05-26,13
EVT-005458,APP-00800,offer_extended,2024-05-29,3
EVT-005459,APP-00801,screened,2024-10-30,0
EVT-005460,APP-00801,submitted,2024-11-01,2
EVT-005461,APP-00801,client_interview_1,2024-11-11,10
EVT-005462,APP-00801,client_interview_2,2024-11-17,6
EVT-005463,APP-00801,offer_extended,2024-11-25,8
EVT-005464,APP-00801,offer_accepted,2024-11-30,5
EVT-005465,APP-00801,background_check,2024-12-06,6
EVT-005466,APP-00802,screened,2024-09-07,0
EVT-005467,APP-00802,submitted,2024-09-08,1
EVT-005468,APP-00802,client_interview_1,2024-09-26,18
EVT-005469,APP-00802,offer_extended,2024-10-01,5
EVT-005470,APP-00802,offer_accepted,2024-10-05,4
EVT-005471,APP-00802,background_check,2024-10-11,6
EVT-005472,APP-00802,onboarding_docs_sent,2024-11-02,22
EVT-005473,APP-00802,start_date,2024-11-05,3
EVT-005474,APP-00803,screened,2024-05-04,0
EVT-005475,APP-00803,submitted,2024-05-07,3
EVT-005476,APP-00803,client_interview_1,2024-05-21,14
EVT-005477,APP-00803,offer_extended,2024-05-25,4
EVT-005478,APP-00803,offer_accepted,2024-05-30,5
EVT-005479,APP-00803,onboarding_docs_sent,2024-06-02,3
EVT-005480,APP-00803,start_date,2024-06-06,4
EVT-005481,APP-00804,screened,2025-03-10,0
EVT-005482,APP-00804,submitted,2025-03-12,2
EVT-005483,APP-00804,client_interview_1,2025-03-29,17
EVT-005484,APP-00804,client_interview_2,2025-04-05,7
EVT-005485,APP-00804,offer_extended,2025-04-16,11
EVT-005486,APP-00804,offer_accepted,2025-04-21,5
EVT-005487,APP-00804,background_check,2025-04-23,2
EVT-005488,APP-00804,onboarding_docs_sent,2025-05-14,21
EVT-005489,APP-00804,start_date,2025-05-16,2
EVT-005490,APP-00805,screened,2024-12-15,0
EVT-005491,APP-00805,submitted,2024-12-17,2
EVT-005492,APP-00805,client_interview_1,2024-12-30,13
EVT-005493,APP-00805,offer_extended,2025-01-02,3
EVT-005494,APP-00805,offer_accepted,2025-01-07,5
EVT-005495,APP-00805,background_check,2025-01-08,1
EVT-005496,APP-00805,onboarding_docs_sent,2025-02-04,27
EVT-005497,APP-00805,start_date,2025-03-01,25
EVT-005498,APP-00806,screened,2024-07-17,0
EVT-005499,APP-00806,submitted,2024-07-21,4
EVT-005500,APP-00806,client_interview_1,2024-07-21,0
EVT-005501,APP-00806,offer_extended,2024-07-23,2
EVT-005502,APP-00806,offer_accepted,2024-07-24,1
EVT-005503,APP-00806,background_check,2024-07-28,4
EVT-005504,APP-00807,screened,2025-02-28,0
EVT-005505,APP-00807,submitted,2025-03-03,3
EVT-005506,APP-00807,client_interview_1,2025-03-04,1
EVT-005507,APP-00807,offer_extended,2025-03-14,10
EVT-005508,APP-00807,offer_accepted,2025-03-18,4
EVT-005509,APP-00807,background_check,2025-03-21,3
EVT-005510,APP-00807,onboarding_docs_sent,2025-03-29,8
EVT-005511,APP-00807,start_date,2025-04-04,6
EVT-005512,APP-00808,screened,2024-03-27,0
EVT-005513,APP-00808,submitted,2024-03-31,4
EVT-005514,APP-00808,client_interview_1,2024-04-13,13
EVT-005515,APP-00808,offer_extended,2024-04-19,6
EVT-005516,APP-00808,offer_accepted,2024-04-19,0
EVT-005517,APP-00808,background_check,2024-04-20,1
EVT-005518,APP-00808,onboarding_docs_sent,2024-05-16,26
EVT-005519,APP-00809,screened,2025-07-01,0
EVT-005520,APP-00809,submitted,2025-07-03,2
EVT-005521,APP-00809,client_interview_1,2025-07-13,10
EVT-005522,APP-00809,offer_extended,2025-07-31,18
EVT-005523,APP-00809,offer_accepted,2025-08-06,6
EVT-005524,APP-00809,background_check,2025-08-07,1
EVT-005525,APP-00809,onboarding_docs_sent,2025-08-28,21
EVT-005526,APP-00809,start_date,2025-08-29,1
EVT-005527,APP-00810,screened,2025-02-12,0
EVT-005528,APP-00810,submitted,2025-02-16,4
EVT-005529,APP-00810,client_interview_1,2025-02-16,0
EVT-005530,APP-00810,offer_extended,2025-02-25,9
EVT-005531,APP-00810,offer_accepted,2025-03-02,5
EVT-005532,APP-00810,background_check,2025-03-08,6
EVT-005533,APP-00810,start_date,2025-03-23,15
EVT-005534,APP-00811,screened,2024-11-20,0
EVT-005535,APP-00811,submitted,2024-11-23,3
EVT-005536,APP-00811,client_interview_1,2024-12-05,12
EVT-005537,APP-00811,offer_extended,2024-12-21,16
EVT-005538,APP-00811,offer_accepted,2024-12-26,5
EVT-005539,APP-00811,background_check,2024-12-30,4
EVT-005540,APP-00811,start_date,2025-01-02,3
EVT-005541,APP-00812,screened,2024-10-22,0
EVT-005542,APP-00812,submitted,2024-10-25,3
EVT-005543,APP-00812,client_interview_1,2024-11-07,13
EVT-005544,APP-00812,offer_extended,2024-11-15,8
EVT-005545,APP-00812,offer_accepted,2024-11-18,3
EVT-005546,APP-00812,background_check,2024-11-20,2
EVT-005547,APP-00812,onboarding_docs_sent,2024-11-30,10
EVT-005548,APP-00812,start_date,2024-12-10,10
EVT-005549,APP-00813,screened,2024-10-26,0
EVT-005550,APP-00813,submitted,2024-10-27,1
EVT-005551,APP-00813,client_interview_1,2024-11-12,16
EVT-005552,APP-00813,offer_extended,2024-11-18,6
EVT-005553,APP-00813,offer_accepted,2024-11-21,3
EVT-005554,APP-00813,background_check,2024-11-29,8
EVT-005555,APP-00814,screened,2025-05-27,0
EVT-005556,APP-00814,submitted,2025-05-29,2
EVT-005557,APP-00814,client_interview_1,2025-06-09,11
EVT-005558,APP-00814,client_interview_2,2025-06-16,7
EVT-005559,APP-00814,offer_extended,2025-06-26,10
EVT-005560,APP-00814,offer_accepted,2025-06-27,1
EVT-005561,APP-00814,background_check,2025-07-02,5
EVT-005562,APP-00814,onboarding_docs_sent,2025-07-02,0
EVT-005563,APP-00814,start_date,2025-07-07,5
EVT-005564,APP-00815,screened,2025-06-18,0
EVT-005565,APP-00815,submitted,2025-06-19,1
EVT-005566,APP-00815,client_interview_1,2025-06-24,5
EVT-005567,APP-00815,offer_extended,2025-06-28,4
EVT-005568,APP-00815,offer_accepted,2025-06-29,1
EVT-005569,APP-00815,start_date,2025-07-10,11
EVT-005570,APP-00816,screened,2025-04-03,0
EVT-005571,APP-00816,submitted,2025-04-06,3
EVT-005572,APP-00816,client_interview_1,2025-04-14,8
EVT-005573,APP-00816,offer_extended,2025-04-21,7
EVT-005574,APP-00816,offer_accepted,2025-04-27,6
EVT-005575,APP-00816,onboarding_docs_sent,2025-05-01,4
EVT-005576,APP-00816,start_date,2025-05-07,6
EVT-005577,APP-00817,screened,2025-06-30,0
EVT-005578,APP-00817,submitted,2025-07-02,2
EVT-005579,APP-00817,client_interview_1,2025-07-13,11
EVT-005580,APP-00817,client_interview_2,2025-07-17,4
EVT-005581,APP-00817,offer_extended,2025-07-30,13
EVT-005582,APP-00817,offer_accepted,2025-08-02,3
EVT-005583,APP-00817,background_check,2025-08-07,5
EVT-005584,APP-00818,screened,2025-01-30,0
EVT-005585,APP-00818,submitted,2025-02-03,4
EVT-005586,APP-00818,client_interview_1,2025-02-06,3
EVT-005587,APP-00818,offer_extended,2025-02-10,4
EVT-005588,APP-00819,screened,2025-01-21,0
EVT-005589,APP-00819,submitted,2025-01-23,2
EVT-005590,APP-00819,client_interview_1,2025-01-27,4
EVT-005591,APP-00819,offer_extended,2025-02-13,17
EVT-005592,APP-00819,offer_accepted,2025-02-19,6
EVT-005593,APP-00819,background_check,2025-02-23,4
EVT-005594,APP-00820,screened,2024-09-24,0
EVT-005595,APP-00820,submitted,2024-09-27,3
EVT-005596,APP-00820,client_interview_1,2024-09-30,3
EVT-005597,APP-00820,offer_extended,2024-10-16,16
EVT-005598,APP-00820,offer_accepted,2024-10-21,5
EVT-005599,APP-00820,start_date,2024-11-12,22
EVT-005600,APP-00821,screened,2024-10-16,0
EVT-005601,APP-00821,submitted,2024-10-18,2
EVT-005602,APP-00821,client_interview_1,2024-10-22,4
EVT-005603,APP-00821,offer_extended,2024-10-30,8
EVT-005604,APP-00821,offer_accepted,2024-11-04,5
EVT-005605,APP-00821,background_check,2024-11-07,3
EVT-005606,APP-00821,onboarding_docs_sent,2024-11-22,15
EVT-005607,APP-00821,start_date,2024-11-26,4
EVT-005608,APP-00822,screened,2025-05-09,0
EVT-005609,APP-00822,submitted,2025-05-11,2
EVT-005610,APP-00822,client_interview_1,2025-05-27,16
EVT-005611,APP-00822,client_interview_2,2025-05-31,4
EVT-005612,APP-00822,offer_extended,2025-06-12,12
EVT-005613,APP-00823,screened,2025-02-03,0
EVT-005614,APP-00823,submitted,2025-02-06,3
EVT-005615,APP-00823,client_interview_1,2025-02-19,13
EVT-005616,APP-00823,offer_extended,2025-03-04,13
EVT-005617,APP-00823,offer_accepted,2025-03-05,1
EVT-005618,APP-00823,background_check,2025-03-12,7
EVT-005619,APP-00823,onboarding_docs_sent,2025-03-25,13
EVT-005620,APP-00823,start_date,2025-04-01,7
EVT-005621,APP-00824,screened,2025-03-23,0
EVT-005622,APP-00824,submitted,2025-03-25,2
EVT-005623,APP-00824,client_interview_1,2025-04-02,8
EVT-005624,APP-00824,offer_extended,2025-04-07,5
EVT-005625,APP-00824,offer_accepted,2025-04-07,0
