candidate_id,application_id,requisition_id,client_account_id,recruiter_id,job_title,job_family,location_city,location_state,work_arrangement,contract_type,years_experience,application_source,pay_rate_prior,pay_rate_offered,application_date,interview_date,offer_date,offer_response_date,expected_start_date,actual_start_date,offer_extended,offer_accepted,final_disposition,disposition_date,notice_period_days,research_split
CAND-00683,APP-00702,REQ-00126,CLI-005,REC-013,Mechanical Engineer,Engineering,Austin,TX,onsite,W2 Contract,3.2,career_site,37.04,40.33,2024-11-18,2024-11-21,2024-12-07,2024-12-13,2025-01-08,2025-01-23,True,True,joined_late,2025-01-23,7,discovery
CAND-00684,APP-00703,REQ-00042,CLI-008,REC-001,Data Analyst,IT/Technology,Tampa,FL,hybrid,W2 Contract,9.4,job_board,32.23,36.11,2024-10-05,2024-10-15,2024-10-28,2024-10-31,2024-11-26,2024-12-20,True,True,joined_late,2024-12-20,12,discovery
CAND-00685,APP-00704,REQ-00164,CLI-011,REC-015,Shipping/Receiving Clerk,Light Industrial,St. Louis,MO,onsite,Direct Hire,3.6,job_board,14.12,14.15,2024-02-21,2024-03-05,2024-03-07,2024-03-12,2024-03-28,,True,True,accepted_no_show,2024-03-28,8,held_out_test
CAND-00686,APP-00705,REQ-00212,CLI-011,REC-007,HR Coordinator,Administrative/Professional,Chicago,IL,onsite,Direct Hire,5.9,referral,20.92,20.89,2025-03-28,2025-04-15,2025-04-29,2025-05-04,2025-05-28,2025-05-27,True,True,joined_on_time,2025-05-27,1,discovery
CAND-00687,APP-00706,REQ-00066,CLI-001,REC-018,Warehouse Associate,Light Industrial,Chicago,IL,onsite,1099,4.1,referral,21.02,20.56,2024-07-31,2024-08-09,2024-08-15,2024-08-21,2024-09-10,2024-09-11,True,True,joined_on_time,2024-09-11,18,discovery
CAND-00688,APP-00707,REQ-00200,CLI-001,REC-006,Warehouse Associate,Light Industrial,Tampa,FL,onsite,Direct Hire,4.8,recruiter_sourced,18.41,21.08,2024-12-23,2025-01-12,2025-01-28,2025-01-29,2025-02-21,2025-02-20,True,True,joined_on_time,2025-02-20,8,held_out_test
CAND-00689,APP-00708,REQ-00165,CLI-008,REC-004,Network Administrator,IT/Technology,Houston,TX,hybrid,Direct Hire,5.1,referral,46.59,56.2,2024-08-14,2024-08-17,2024-08-24,2024-08-26,2024-09-15,2024-09-15,True,True,joined_on_time,2024-09-15,11,discovery
CAND-00690,APP-00709,REQ-00032,CLI-005,REC-018,Forklift Operator,Light Industrial,Columbus,OH,onsite,Contract-to-Hire,1.5,job_board,13.86,15.9,2025-04-25,2025-05-15,2025-06-01,2025-06-01,2025-07-06,,True,True,withdrew_post_acceptance,2025-06-23,15,discovery
CAND-00691,APP-00710,REQ-00151,CLI-001,REC-014,Shipping/Receiving Clerk,Light Industrial,Pittsburgh,PA,onsite,Contract-to-Hire,3.7,job_board,18.2,19.59,2024-10-10,2024-10-25,2024-11-09,2024-11-15,2024-11-26,2024-11-26,True,True,joined_on_time,2024-11-26,0,hypothesis_generation
CAND-00692,APP-00711,REQ-00013,CLI-007,REC-002,Pharmacy Technician,Healthcare,Houston,TX,onsite,1099,6.7,referral,,40.03,2024-12-14,2024-12-20,2025-01-02,2025-01-03,2025-01-22,,True,True,withdrew_post_acceptance,2025-01-16,7,held_out_test
CAND-00693,APP-00712,REQ-00083,CLI-008,REC-007,QA Tester,IT/Technology,Tucson,AZ,hybrid,Direct Hire,5.4,job_board,60.33,66.24,2024-04-14,2024-04-30,2024-05-12,2024-05-18,2024-06-02,,True,True,withdrew_post_acceptance,2024-05-31,9,discovery
CAND-00694,APP-00713,REQ-00094,CLI-001,REC-015,Forklift Operator,Light Industrial,Orlando,FL,remote,W2 Contract,3.4,job_board,18.43,18.55,2024-06-20,2024-07-10,2024-07-26,2024-07-28,2024-08-09,2024-08-21,True,True,joined_late,2024-08-21,11,discovery
CAND-00695,APP-00714,REQ-00221,CLI-009,REC-005,Manufacturing Engineer,Engineering,Austin,TX,onsite,W2 Contract,10.4,job_board,40.93,45.23,2025-05-21,2025-05-25,2025-06-06,2025-06-08,2025-07-02,,True,True,withdrew_post_acceptance,2025-07-01,5,discovery
CAND-00696,APP-00715,REQ-00172,CLI-001,REC-018,Shipping/Receiving Clerk,Light Industrial,Houston,TX,onsite,Contract-to-Hire,1.8,job_board,,15.9,2024-12-11,2024-12-15,2024-12-27,2024-12-28,2025-01-28,2025-01-28,True,True,joined_on_time,2025-01-28,0,discovery
CAND-00697,APP-00716,REQ-00075,CLI-009,REC-012,Quality Engineer,Engineering,St. Louis,MO,onsite,Direct Hire,5.4,referral,36.82,38.02,2025-02-16,2025-02-24,2025-03-13,2025-03-18,2025-04-04,,True,True,accepted_no_show,2025-04-04,8,discovery
CAND-00698,APP-00717,REQ-00152,CLI-003,REC-003,Accounts Payable Clerk,Finance/Accounting,Houston,TX,hybrid,W2 Contract,3.1,recruiter_sourced,37.73,40.36,2024-05-08,2024-05-22,2024-06-05,2024-06-08,2024-06-17,,True,True,accepted_no_show,2024-06-17,10,discovery
CAND-00699,APP-00718,REQ-00015,CLI-001,REC-009,Forklift Operator,Light Industrial,Nashville,TN,onsite,Direct Hire,6.1,referral,20.61,20.25,2025-03-31,2025-04-06,2025-04-12,2025-04-14,2025-05-16,2025-05-17,True,True,joined_on_time,2025-05-17,20,discovery
CAND-00700,APP-00719,REQ-00042,CLI-008,REC-002,Data Analyst,IT/Technology,Tampa,FL,hybrid,W2 Contract,1.0,recruiter_sourced,52.98,53.98,2024-10-17,2024-11-07,2024-11-13,2024-11-16,2024-12-15,2024-12-15,True,True,joined_on_time,2024-12-15,17,hypothesis_generation
CAND-00701,APP-00720,REQ-00103,CLI-007,REC-005,Phlebotomist,Healthcare,Chicago,IL,remote,W2 Contract,7.7,referral,31.31,33.43,2024-09-25,2024-10-16,2024-10-21,2024-10-26,2024-11-25,,True,False,declined_offer,2024-10-26,19,held_out_test
CAND-00702,APP-00721,REQ-00109,CLI-009,REC-005,Electrical Engineer,Engineering,Milwaukee,WI,onsite,Contract-to-Hire,14.4,referral,48.88,53.71,2025-01-19,2025-01-23,2025-01-28,2025-01-30,2025-02-22,2025-03-02,True,True,joined_late,2025-03-02,10,discovery
CAND-00703,APP-00722,REQ-00108,CLI-007,REC-011,Phlebotomist,Healthcare,Philadelphia,PA,onsite,W2 Contract,2.8,referral,29.08,33.81,2025-03-27,2025-04-03,2025-04-17,2025-04-18,2025-04-28,2025-05-04,True,True,joined_late,2025-05-04,10,discovery
CAND-00704,APP-00723,REQ-00083,CLI-008,REC-007,QA Tester,IT/Technology,Tucson,AZ,hybrid,Direct Hire,1.9,referral,40.74,44.95,2024-03-22,2024-03-27,2024-04-12,2024-04-18,2024-05-12,2024-05-12,True,True,joined_on_time,2024-05-12,7,discovery
CAND-00116,APP-00724,REQ-00157,CLI-006,REC-009,Receptionist,Administrative/Professional,Dallas,TX,hybrid,1099,2.0,recruiter_sourced,23.44,27.33,2024-11-22,2024-12-11,2024-12-20,2024-12-20,2025-01-17,2025-01-18,True,True,joined_on_time,2025-01-18,18,discovery
CAND-00705,APP-00725,REQ-00089,CLI-008,REC-018,Software Engineer,IT/Technology,Houston,TX,hybrid,W2 Contract,1.5,referral,44.66,48.97,2025-06-05,2025-06-13,2025-06-27,2025-06-30,2025-07-27,,True,True,accepted_no_show,2025-07-27,9,held_out_test
CAND-00706,APP-00726,REQ-00031,CLI-001,REC-015,Shipping/Receiving Clerk,Light Industrial,Memphis,TN,onsite,W2 Contract,2.4,job_board,,21.42,2025-05-24,2025-06-13,2025-06-20,2025-06-23,2025-07-22,,True,True,withdrew_post_acceptance,2025-06-24,5,held_out_test
CAND-00707,APP-00727,REQ-00049,CLI-008,REC-001,Systems Administrator,IT/Technology,Milwaukee,WI,hybrid,Direct Hire,1.0,recruiter_sourced,31.12,34.92,2024-11-08,2024-11-14,2024-11-22,2024-11-27,2024-12-05,2024-12-05,True,True,joined_on_time,2024-12-05,7,discovery
CAND-00708,APP-00728,REQ-00057,CLI-003,REC-007,AR Specialist,Finance/Accounting,Nashville,TN,hybrid,1099,1.4,recruiter_sourced,28.85,32.21,2024-06-12,2024-06-18,2024-06-21,2024-06-22,2024-07-19,,True,False,declined_offer,2024-06-22,3,hypothesis_generation
CAND-00709,APP-00729,REQ-00013,CLI-007,REC-002,Pharmacy Technician,Healthcare,Houston,TX,onsite,1099,7.7,job_board,25.21,31.92,2024-11-25,2024-12-07,2024-12-20,2024-12-24,2025-01-04,2025-01-04,True,True,joined_on_time,2025-01-04,8,hypothesis_generation
CAND-00710,APP-00730,REQ-00014,CLI-007,REC-002,Phlebotomist,Healthcare,Tucson,AZ,remote,Contract-to-Hire,3.2,recruiter_sourced,,28.5,2024-10-18,2024-11-06,2024-11-17,2024-11-22,2024-12-14,2024-12-14,True,True,joined_on_time,2024-12-14,7,discovery
CAND-00711,APP-00731,REQ-00084,CLI-009,REC-016,Quality Engineer,Engineering,Raleigh,NC,onsite,Contract-to-Hire,7.7,referral,30.69,35.36,2024-08-26,2024-09-01,2024-09-04,2024-09-05,2024-09-15,2024-09-15,True,True,joined_on_time,2024-09-15,9,discovery
CAND-00712,APP-00732,REQ-00043,CLI-008,REC-004,Data Analyst,IT/Technology,Memphis,TN,hybrid,Contract-to-Hire,6.4,referral,47.02,45.08,2024-04-11,2024-04-27,2024-05-01,2024-05-05,2024-05-19,,True,True,withdrew_post_acceptance,2024-05-10,3,held_out_test
CAND-00713,APP-00733,REQ-00075,CLI-009,REC-010,Quality Engineer,Engineering,St. Louis,MO,onsite,Direct Hire,3.7,referral,,38.15,2025-02-18,2025-02-25,2025-03-05,2025-03-05,2025-04-04,2025-04-04,True,True,joined_on_time,2025-04-04,6,discovery
CAND-00714,APP-00734,REQ-00031,CLI-001,REC-015,Shipping/Receiving Clerk,Light Industrial,Memphis,TN,onsite,W2 Contract,4.0,referral,15.1,16.39,2025-05-16,2025-06-04,2025-06-11,2025-06-14,2025-06-25,,True,True,rejected_by_client,2025-06-20,6,held_out_test
CAND-00715,APP-00735,REQ-00079,CLI-005,REC-010,Material Handler,Light Industrial,Indianapolis,IN,onsite,1099,1.5,staffing_event,15.98,17.03,2025-04-07,2025-04-18,2025-04-23,2025-04-27,2025-05-06,2025-05-07,True,True,joined_on_time,2025-05-07,10,hypothesis_generation
CAND-00716,APP-00736,REQ-00201,CLI-009,REC-016,Mechanical Engineer,Engineering,Tampa,FL,remote,Direct Hire,3.9,reapply,31.62,33.55,2024-04-07,2024-04-17,2024-04-27,2024-04-27,2024-05-10,2024-05-10,True,True,joined_on_time,2024-05-10,13,discovery
CAND-00717,APP-00737,REQ-00027,CLI-003,REC-014,Payroll Specialist,Finance/Accounting,Milwaukee,WI,hybrid,Contract-to-Hire,2.5,reapply,35.18,37.71,2025-06-24,2025-07-13,2025-07-24,2025-07-28,2025-08-28,,True,True,withdrew_post_acceptance,2025-08-13,9,discovery
CAND-00718,APP-00738,REQ-00192,CLI-008,REC-016,Business Systems Analyst,IT/Technology,Jacksonville,FL,hybrid,Direct Hire,3.0,recruiter_sourced,54.77,63.31,2025-03-07,2025-03-11,2025-03-18,2025-03-20,2025-04-21,,True,False,declined_offer,2025-03-20,8,discovery
CAND-00719,APP-00739,REQ-00026,CLI-001,REC-018,Material Handler,Light Industrial,Kansas City,MO,onsite,W2 Contract,5.8,recruiter_sourced,,21.45,2024-09-01,2024-09-16,2024-10-03,2024-10-07,2024-10-17,2024-10-17,True,True,joined_on_time,2024-10-17,4,held_out_test
CAND-00720,APP-00740,REQ-00126,CLI-005,REC-016,Mechanical Engineer,Engineering,Austin,TX,onsite,W2 Contract,2.3,recruiter_sourced,33.56,33.06,2024-11-20,2024-12-04,2024-12-13,2024-12-18,2025-01-11,2025-01-11,True,True,joined_on_time,2025-01-11,18,discovery
CAND-00721,APP-00741,REQ-00125,CLI-010,REC-012,Customer Service Representative,Administrative/Professional,Columbus,OH,hybrid,Contract-to-Hire,1.3,recruiter_sourced,21.1,24.66,2024-11-02,2024-11-18,2024-12-06,2024-12-11,2024-12-23,,True,True,withdrew_post_acceptance,2024-12-16,0,discovery
CAND-00722,APP-00742,REQ-00169,CLI-002,REC-008,Medical Assistant,Healthcare,Tucson,AZ,onsite,Contract-to-Hire,8.4,career_site,25.48,26.69,2025-05-05,2025-05-10,2025-05-19,2025-05-19,2025-06-03,,True,True,withdrew_post_acceptance,2025-05-29,8,hypothesis_generation
CAND-00723,APP-00743,REQ-00111,CLI-006,REC-015,Senior Accountant,Finance/Accounting,Orlando,FL,hybrid,Direct Hire,5.2,staffing_event,31.99,35.36,2024-07-13,2024-08-01,2024-08-07,2024-08-10,2024-09-01,2024-09-02,True,True,joined_on_time,2024-09-02,12,discovery
CAND-00188,APP-00744,REQ-00114,CLI-007,REC-011,Radiology Technician,Healthcare,Atlanta,GA,onsite,W2 Contract,8.3,referral,38.46,39.82,2025-09-02,2025-09-12,2025-09-30,2025-10-05,2025-10-29,,True,True,accepted_no_show,2025-10-29,14,held_out_test
CAND-00724,APP-00745,REQ-00082,CLI-002,REC-005,Pharmacy Technician,Healthcare,Raleigh,NC,onsite,Contract-to-Hire,6.6,career_site,34.0,38.62,2024-06-28,2024-07-12,2024-07-18,2024-07-22,2024-08-08,,True,False,declined_offer,2024-07-22,9,hypothesis_generation
CAND-00725,APP-00746,REQ-00001,CLI-004,REC-018,Software Engineer,IT/Technology,Atlanta,GA,remote,W2 Contract,4.3,job_board,,44.43,2024-05-13,2024-05-26,2024-06-04,2024-06-10,2024-07-01,2024-06-30,True,True,joined_on_time,2024-06-30,13,held_out_test
CAND-00726,APP-00747,REQ-00010,CLI-002,REC-008,Certified Nursing Assistant,Healthcare,Phoenix,AZ,onsite,W2 Contract,2.4,referral,30.72,36.49,2024-03-19,2024-03-28,2024-04-08,2024-04-13,2024-05-04,2024-05-03,True,True,joined_on_time,2024-05-03,12,held_out_test
CAND-00727,APP-00748,REQ-00038,CLI-011,REC-009,Administrative Assistant,Administrative/Professional,Tampa,FL,onsite,1099,7.0,job_board,15.2,16.35,2024-11-03,2024-11-20,2024-12-02,2024-12-04,2024-12-23,2024-12-22,True,True,joined_on_time,2024-12-22,16,held_out_test
CAND-00728,APP-00749,REQ-00113,CLI-005,REC-012,Warehouse Associate,Light Industrial,Orlando,FL,onsite,W2 Contract,10.8,recruiter_sourced,20.81,21.74,2024-11-16,2024-12-05,2024-12-23,2024-12-24,2025-01-15,2025-01-21,True,True,joined_late,2025-01-21,13,held_out_test
CAND-00655,APP-00750,REQ-00166,CLI-003,REC-010,Accounts Payable Clerk,Finance/Accounting,Nashville,TN,hybrid,Contract-to-Hire,1.3,recruiter_sourced,25.71,27.04,2025-03-10,2025-03-24,2025-04-08,2025-04-09,2025-05-05,,True,True,rejected_by_client,2025-05-05,7,hypothesis_generation
CAND-00729,APP-00751,REQ-00181,CLI-010,REC-018,Data Entry Clerk,Administrative/Professional,Jacksonville,FL,hybrid,W2 Contract,4.4,recruiter_sourced,19.03,20.89,2024-02-05,2024-02-19,2024-02-27,2024-02-27,2024-03-14,,True,False,declined_offer,2024-02-27,6,discovery
CAND-00730,APP-00752,REQ-00185,CLI-005,REC-010,Process Engineer,Engineering,Houston,TX,onsite,Direct Hire,2.9,career_site,33.41,33.78,2025-07-05,2025-07-14,2025-07-31,2025-08-05,2025-08-18,,True,True,withdrew_post_acceptance,2025-08-07,18,discovery
CAND-00731,APP-00753,REQ-00177,CLI-006,REC-018,AR Specialist,Finance/Accounting,Phoenix,AZ,hybrid,Direct Hire,1.0,referral,23.73,26.1,2025-01-27,2025-02-11,2025-03-01,2025-03-06,2025-04-03,,True,True,withdrew_post_acceptance,2025-04-02,13,hypothesis_generation
CAND-00732,APP-00754,REQ-00010,CLI-002,REC-013,Certified Nursing Assistant,Healthcare,Phoenix,AZ,onsite,W2 Contract,6.4,reapply,23.75,25.71,2024-03-25,2024-04-08,2024-04-26,2024-04-26,2024-05-30,2024-06-23,True,True,joined_late,2024-06-23,11,held_out_test
CAND-00733,APP-00755,REQ-00189,CLI-003,REC-012,Bookkeeper,Finance/Accounting,Cincinnati,OH,hybrid,W2 Contract,1.1,recruiter_sourced,22.29,25.43,2024-12-03,2024-12-21,2024-12-25,2024-12-31,2025-01-17,,True,True,accepted_no_show,2025-01-17,18,hypothesis_generation
CAND-00734,APP-00756,REQ-00118,CLI-006,REC-018,Accounts Payable Clerk,Finance/Accounting,Memphis,TN,onsite,1099,2.9,job_board,26.37,28.12,2024-05-21,2024-06-01,2024-06-10,2024-06-15,2024-07-03,2024-07-03,True,True,joined_on_time,2024-07-03,15,held_out_test
CAND-00735,APP-00757,REQ-00140,CLI-008,REC-016,DevOps Engineer,IT/Technology,Pittsburgh,PA,onsite,Contract-to-Hire,1.0,job_board,,60.16,2024-07-11,2024-08-01,2024-08-07,2024-08-08,2024-08-20,2024-08-20,True,True,joined_on_time,2024-08-20,20,discovery
CAND-00736,APP-00758,REQ-00059,CLI-002,REC-005,Certified Nursing Assistant,Healthcare,Chicago,IL,remote,Direct Hire,3.8,job_board,33.22,36.8,2024-11-01,2024-11-05,2024-11-19,2024-11-22,2024-12-15,2024-12-27,True,True,joined_late,2024-12-27,3,hypothesis_generation
CAND-00737,APP-00759,REQ-00224,CLI-009,REC-004,Project Engineer,Engineering,Memphis,TN,onsite,W2 Contract,2.2,job_board,30.87,34.2,2025-06-06,2025-06-10,2025-06-21,2025-06-21,2025-07-09,,True,True,withdrew_post_acceptance,2025-07-03,9,discovery
CAND-00738,APP-00760,REQ-00057,CLI-003,REC-018,AR Specialist,Finance/Accounting,Nashville,TN,hybrid,1099,8.7,career_site,32.58,31.01,2024-07-02,2024-07-05,2024-07-08,2024-07-13,2024-08-10,,True,True,withdrew_post_acceptance,2024-07-24,10,discovery
CAND-00739,APP-00761,REQ-00198,CLI-001,REC-009,Forklift Operator,Light Industrial,Milwaukee,WI,onsite,Direct Hire,4.2,recruiter_sourced,14.94,18.06,2025-01-04,2025-01-22,2025-02-04,2025-02-06,2025-02-23,,True,False,declined_offer,2025-02-06,10,discovery
CAND-00740,APP-00762,REQ-00166,CLI-003,REC-018,Accounts Payable Clerk,Finance/Accounting,Nashville,TN,hybrid,Contract-to-Hire,4.8,recruiter_sourced,36.66,36.12,2024-10-19,2024-11-02,2024-11-20,2024-11-24,2024-12-11,,True,False,declined_offer,2024-11-24,6,discovery
CAND-00741,APP-00763,REQ-00192,CLI-008,REC-004,Business Systems Analyst,IT/Technology,Jacksonville,FL,hybrid,Direct Hire,6.2,career_site,42.44,42.77,2025-02-22,2025-02-28,2025-03-03,2025-03-07,2025-04-02,2025-04-02,True,True,joined_on_time,2025-04-02,13,discovery
CAND-00742,APP-00764,REQ-00164,CLI-011,REC-003,Shipping/Receiving Clerk,Light Industrial,St. Louis,MO,onsite,Direct Hire,6.2,referral,21.69,20.69,2024-03-14,2024-04-01,2024-04-09,2024-04-13,2024-05-12,,True,True,accepted_no_show,2024-05-12,10,discovery
CAND-00743,APP-00765,REQ-00110,CLI-002,REC-005,Certified Nursing Assistant,Healthcare,Phoenix,AZ,hybrid,W2 Contract,2.9,job_board,,34.53,2024-10-13,2024-11-02,2024-11-15,2024-11-17,2024-12-09,,True,False,declined_offer,2024-11-17,15,hypothesis_generation
CAND-00744,APP-00766,REQ-00030,CLI-006,REC-012,Administrative Assistant,Administrative/Professional,Indianapolis,IN,hybrid,Direct Hire,8.6,recruiter_sourced,,18.13,2024-09-07,2024-09-10,2024-09-17,2024-09-21,2024-10-05,,True,True,withdrew_post_acceptance,2024-10-03,14,held_out_test
CAND-00745,APP-00767,REQ-00197,CLI-004,REC-002,Systems Administrator,IT/Technology,Kansas City,MO,remote,W2 Contract,2.1,job_board,,69.33,2025-07-14,2025-07-23,2025-08-06,2025-08-09,2025-09-06,,True,True,withdrew_post_acceptance,2025-08-27,19,discovery
CAND-00746,APP-00768,REQ-00130,CLI-011,REC-012,HR Coordinator,Administrative/Professional,Austin,TX,onsite,Contract-to-Hire,4.2,recruiter_sourced,21.38,20.75,2025-04-12,2025-05-02,2025-05-16,2025-05-19,2025-06-14,,True,True,withdrew_post_acceptance,2025-05-28,6,held_out_test
CAND-00747,APP-00769,REQ-00104,CLI-002,REC-005,Pharmacy Technician,Healthcare,Philadelphia,PA,onsite,Contract-to-Hire,8.8,referral,,42.3,2025-03-06,2025-03-25,2025-04-10,2025-04-14,2025-05-12,,True,False,declined_offer,2025-04-14,4,discovery
CAND-00748,APP-00770,REQ-00189,CLI-003,REC-009,Bookkeeper,Finance/Accounting,Cincinnati,OH,hybrid,W2 Contract,7.4,referral,30.52,29.86,2024-12-21,2024-12-29,2025-01-07,2025-01-07,2025-02-03,,True,False,declined_offer,2025-01-07,0,discovery
CAND-00749,APP-00771,REQ-00219,CLI-004,REC-016,Business Systems Analyst,IT/Technology,Philadelphia,PA,remote,Contract-to-Hire,2.1,career_site,61.54,66.53,2024-12-18,2024-12-22,2024-12-31,2025-01-06,2025-01-16,,True,False,declined_offer,2025-01-06,20,held_out_test
CAND-00750,APP-00772,REQ-00141,CLI-009,REC-016,Civil Engineer,Engineering,Kansas City,MO,onsite,Direct Hire,3.4,staffing_event,33.59,39.18,2024-04-24,2024-05-14,2024-05-24,2024-05-29,2024-06-07,2024-06-07,True,True,joined_on_time,2024-06-07,9,hypothesis_generation
CAND-00751,APP-00773,REQ-00180,CLI-002,REC-018,Certified Nursing Assistant,Healthcare,Jacksonville,FL,remote,W2 Contract,4.3,referral,39.39,43.47,2024-08-08,2024-08-22,2024-08-31,2024-09-05,2024-09-18,2024-09-18,True,True,joined_on_time,2024-09-18,2,discovery
CAND-00752,APP-00774,REQ-00163,CLI-011,REC-015,Shipping/Receiving Clerk,Light Industrial,Orlando,FL,onsite,Direct Hire,1.9,job_board,15.54,18.22,2024-07-01,2024-07-16,2024-07-26,2024-08-01,2024-08-25,,True,True,withdrew_post_acceptance,2024-08-22,16,hypothesis_generation
CAND-00753,APP-00775,REQ-00062,CLI-011,REC-012,Office Coordinator,Administrative/Professional,Houston,TX,hybrid,W2 Contract,5.0,job_board,22.35,25.46,2025-06-27,2025-07-12,2025-07-18,2025-07-21,2025-08-04,2025-08-04,True,True,joined_on_time,2025-08-04,9,held_out_test
CAND-00754,APP-00776,REQ-00118,CLI-006,REC-003,Accounts Payable Clerk,Finance/Accounting,Memphis,TN,onsite,1099,4.3,job_board,,25.26,2024-06-04,2024-06-13,2024-06-30,2024-07-05,2024-07-15,,True,True,withdrew_post_acceptance,2024-07-10,6,discovery
CAND-00755,APP-00777,REQ-00045,CLI-007,REC-005,Certified Nursing Assistant,Healthcare,Jacksonville,FL,onsite,W2 Contract,3.0,referral,36.01,37.13,2024-12-21,2024-12-26,2025-01-10,2025-01-11,2025-02-03,,True,True,accepted_no_show,2025-02-03,7,hypothesis_generation
CAND-00756,APP-00778,REQ-00121,CLI-003,REC-005,AR Specialist,Finance/Accounting,Orlando,FL,hybrid,W2 Contract,14.3,referral,34.14,32.33,2024-04-04,2024-04-07,2024-04-12,2024-04-15,2024-05-04,,True,True,withdrew_post_acceptance,2024-04-16,20,hypothesis_generation
CAND-00757,APP-00779,REQ-00119,CLI-009,REC-016,Manufacturing Engineer,Engineering,Kansas City,MO,onsite,Direct Hire,2.1,job_board,35.97,38.77,2025-02-06,2025-02-13,2025-02-15,2025-02-21,2025-02-25,,True,True,withdrew_post_acceptance,2025-02-22,13,discovery
CAND-00758,APP-00780,REQ-00213,CLI-009,REC-016,Mechanical Engineer,Engineering,Tucson,AZ,onsite,W2 Contract,2.2,recruiter_sourced,53.26,54.17,2025-04-29,2025-05-16,2025-05-23,2025-05-25,2025-06-12,,True,True,rejected_by_client,2025-06-10,9,discovery
CAND-00759,APP-00781,REQ-00112,CLI-001,REC-015,Forklift Operator,Light Industrial,Pittsburgh,PA,onsite,Contract-to-Hire,6.6,recruiter_sourced,15.35,16.74,2025-08-05,2025-08-09,2025-08-14,2025-08-18,2025-09-02,,True,False,declined_offer,2025-08-18,19,held_out_test
CAND-00222,APP-00782,REQ-00125,CLI-010,REC-006,Customer Service Representative,Administrative/Professional,Columbus,OH,hybrid,Contract-to-Hire,5.8,job_board,17.62,19.59,2024-10-05,2024-10-19,2024-10-30,2024-10-31,2024-11-30,2024-11-30,True,True,joined_on_time,2024-11-30,4,hypothesis_generation
CAND-00760,APP-00783,REQ-00212,CLI-011,REC-012,HR Coordinator,Administrative/Professional,Chicago,IL,onsite,Direct Hire,0.9,job_board,,18.08,2025-03-15,2025-03-27,2025-04-09,2025-04-09,2025-05-08,2025-05-08,True,True,joined_on_time,2025-05-08,14,hypothesis_generation
CAND-00761,APP-00784,REQ-00148,CLI-004,REC-001,Data Analyst,IT/Technology,Philadelphia,PA,remote,1099,6.5,recruiter_sourced,49.26,52.77,2024-02-01,2024-02-09,2024-02-24,2024-02-25,2024-03-26,,True,False,declined_offer,2024-02-25,10,discovery
CAND-00762,APP-00785,REQ-00112,CLI-001,REC-009,Forklift Operator,Light Industrial,Pittsburgh,PA,onsite,Contract-to-Hire,2.9,career_site,15.35,15.73,2025-07-13,2025-07-24,2025-07-28,2025-08-03,2025-08-07,2025-08-07,True,True,joined_on_time,2025-08-07,5,held_out_test
